  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.074   0.000   0.227   0.005   0.030   0.174
   0.025   6.000   0.074   0.000   0.216   0.004   0.027   0.170
   0.050   6.000   0.074   0.000   0.206   0.003   0.026   0.166
   0.075   6.000   0.074   0.000   0.198   0.002   0.024   0.164
   0.100   6.000   0.074   0.000   0.192   0.002   0.024   0.164
   0.125   6.000   0.075   0.000   0.188   0.002   0.023   0.166
   0.150   6.000   0.077   0.000   0.184   0.002   0.022   0.168
   0.175   6.000   0.079   0.000   0.181   0.001   0.022   0.172
   0.200   7.000   0.081   0.000   0.179   0.001   0.021   0.177
   0.225   7.000   0.083   0.000   0.178   0.001   0.020   0.183
   0.250   7.000   0.086   0.000   0.177   0.001   0.019   0.190
   0.275   7.000   0.089   0.000   0.176   0.001   0.018   0.197
   0.300   7.000   0.092   0.000   0.176   0.001   0.017   0.205
   0.325   7.000   0.096   0.000   0.176   0.001   0.015   0.213
   0.350   7.000   0.099   0.000   0.177   0.001   0.014   0.221
   0.375   8.000   0.103   0.000   0.177   0.001   0.012   0.229
   0.400   8.000   0.106   0.000   0.178   0.000   0.011   0.238
   0.425   8.000   0.109   0.000   0.179   0.000   0.009   0.246
   0.450   7.000   0.113   0.000   0.180   0.000   0.008   0.254
   0.475   7.000   0.116   0.000   0.181   0.000   0.007   0.261
   0.500   7.000   0.119   0.001   0.182   0.000   0.006   0.268
   0.525   7.000   0.122   0.001   0.183   0.000   0.005   0.275
   0.550   7.000   0.124   0.001   0.184   0.000   0.004   0.281
   0.575   7.000   0.127   0.001   0.185   0.000   0.003   0.287
   0.600   7.000   0.129   0.001   0.186   0.000   0.002   0.293
   0.625   7.000   0.131   0.001   0.187   0.000   0.002   0.298
   0.650   7.000   0.133   0.001   0.188   0.000   0.001   0.303
   0.675   7.000   0.135   0.001   0.188   0.000   0.001   0.307
   0.700   7.000   0.137   0.001   0.189   0.000   0.001   0.311
   0.725   7.000   0.139   0.001   0.190   0.000   0.001   0.315
   0.750   7.000   0.140   0.001   0.190   0.000   0.000   0.319
   0.775   7.000   0.142   0.001   0.191   0.000   0.000   0.322
   0.800   7.000   0.143   0.001   0.191   0.000   0.000   0.325
   0.825   7.000   0.145   0.001   0.192   0.000   0.000   0.328
   0.850   7.000   0.146   0.001   0.192   0.000   0.000   0.330
   0.875   7.000   0.148   0.001   0.192   0.000   0.000   0.333
   0.900   8.000   0.149   0.001   0.193   0.000   0.000   0.335
   0.925   8.000   0.150   0.001   0.193   0.000   0.000   0.338
   0.950   8.000   0.151   0.001   0.193   0.000   0.000   0.340
   0.975   7.000   0.152   0.001   0.193   0.000   0.000   0.342
   1.000   7.000   0.153   0.002   0.193   0.000   0.000   0.342
