  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.139   0.013   0.079   0.070   0.097   0.067
   0.025   8.000   0.135   0.012   0.077   0.064   0.101   0.069
   0.050   8.000   0.132   0.012   0.075   0.056   0.106   0.072
   0.075   8.000   0.129   0.012   0.073   0.048   0.112   0.074
   0.100   8.000   0.125   0.012   0.072   0.041   0.117   0.075
   0.125   8.000   0.122   0.012   0.070   0.036   0.122   0.073
   0.150   8.000   0.120   0.012   0.069   0.033   0.128   0.071
   0.175   8.000   0.119   0.013   0.068   0.032   0.134   0.069
   0.200   8.000   0.119   0.013   0.068   0.032   0.141   0.066
   0.225   8.000   0.120   0.013   0.069   0.032   0.149   0.064
   0.250   9.000   0.121   0.014   0.070   0.033   0.157   0.062
   0.275   9.000   0.123   0.014   0.071   0.034   0.165   0.060
   0.300   9.000   0.126   0.014   0.072   0.035   0.174   0.058
   0.325   9.000   0.128   0.015   0.074   0.036   0.183   0.055
   0.350   9.000   0.131   0.015   0.076   0.038   0.193   0.053
   0.375   7.000   0.133   0.015   0.078   0.040   0.202   0.050
   0.400   7.000   0.136   0.015   0.080   0.042   0.212   0.048
   0.425   7.000   0.139   0.016   0.082   0.044   0.221   0.045
   0.450   7.000   0.141   0.016   0.084   0.045   0.230   0.042
   0.475   7.000   0.143   0.016   0.086   0.047   0.239   0.040
   0.500   7.000   0.145   0.016   0.088   0.049   0.248   0.038
   0.525   7.000   0.147   0.016   0.090   0.050   0.256   0.036
   0.550   6.000   0.149   0.016   0.091   0.052   0.263   0.035
   0.575   6.000   0.150   0.016   0.093   0.053   0.269   0.035
   0.600   7.000   0.150   0.016   0.094   0.054   0.275   0.036
   0.625   7.000   0.151   0.016   0.094   0.055   0.280   0.038
   0.650   7.000   0.151   0.016   0.095   0.056   0.285   0.041
   0.675   7.000   0.150   0.015   0.095   0.056   0.288   0.045
   0.700   7.000   0.149   0.015   0.095   0.056   0.291   0.050
   0.725   7.000   0.148   0.015   0.095   0.056   0.293   0.057
   0.750   7.000   0.146   0.015   0.094   0.057   0.294   0.064
   0.775   7.000   0.144   0.015   0.093   0.056   0.295   0.071
   0.800   7.000   0.141   0.014   0.092   0.056   0.296   0.080
   0.825   7.000   0.139   0.014   0.091   0.056   0.296   0.089
   0.850   8.000   0.136   0.014   0.089   0.056   0.296   0.098
   0.875   8.000   0.133   0.013   0.088   0.056   0.295   0.108
   0.900   8.000   0.130   0.013   0.086   0.055   0.294   0.118
   0.925   8.000   0.126   0.013   0.083   0.055   0.291   0.127
   0.950   8.000   0.122   0.013   0.081   0.055   0.289   0.137
   0.975   8.000   0.118   0.012   0.078   0.055   0.286   0.146
   1.000   8.000   0.114   0.012   0.076   0.054   0.283   0.155
