  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.003   0.046   0.000   0.170   0.073   0.192
   0.025   8.000   0.003   0.043   0.000   0.164   0.072   0.187
   0.050   8.000   0.002   0.039   0.000   0.157   0.070   0.180
   0.075   8.000   0.002   0.036   0.000   0.149   0.070   0.176
   0.100   8.000   0.002   0.033   0.000   0.143   0.071   0.175
   0.125   9.000   0.002   0.031   0.000   0.138   0.072   0.177
   0.150   9.000   0.003   0.029   0.000   0.135   0.074   0.181
   0.175   9.000   0.003   0.028   0.000   0.132   0.076   0.186
   0.200   9.000   0.003   0.028   0.000   0.130   0.077   0.192
   0.225   9.000   0.003   0.027   0.000   0.129   0.079   0.199
   0.250   9.000   0.004   0.027   0.000   0.129   0.080   0.207
   0.275   9.000   0.004   0.028   0.000   0.130   0.082   0.215
   0.300   9.000   0.004   0.028   0.000   0.131   0.083   0.224
   0.325   9.000   0.005   0.029   0.000   0.132   0.085   0.233
   0.350   9.000   0.005   0.029   0.000   0.133   0.086   0.242
   0.375   9.000   0.005   0.030   0.000   0.135   0.088   0.251
   0.400  10.000   0.006   0.030   0.000   0.136   0.089   0.259
   0.425  10.000   0.006   0.031   0.000   0.138   0.090   0.268
   0.450  10.000   0.006   0.031   0.000   0.140   0.092   0.277
   0.475  10.000   0.007   0.031   0.000   0.142   0.093   0.285
   0.500  11.000   0.007   0.032   0.000   0.143   0.094   0.293
   0.525  11.000   0.007   0.032   0.000   0.145   0.095   0.300
   0.550  12.000   0.007   0.032   0.000   0.146   0.096   0.307
   0.575  12.000   0.008   0.032   0.000   0.148   0.097   0.314
   0.600  12.000   0.008   0.032   0.000   0.149   0.098   0.321
   0.625  12.000   0.008   0.032   0.000   0.150   0.099   0.327
   0.650  12.000   0.008   0.032   0.000   0.151   0.100   0.332
   0.675  12.000   0.008   0.032   0.000   0.152   0.101   0.338
   0.700  12.000   0.008   0.032   0.000   0.153   0.102   0.343
   0.725  12.000   0.008   0.032   0.000   0.154   0.103   0.348
   0.750  12.000   0.009   0.032   0.000   0.155   0.103   0.352
   0.775  12.000   0.009   0.032   0.000   0.155   0.104   0.356
   0.800  12.000   0.009   0.032   0.000   0.156   0.105   0.360
   0.825  12.000   0.009   0.032   0.000   0.157   0.105   0.364
   0.850  12.000   0.009   0.031   0.000   0.157   0.106   0.367
   0.875  12.000   0.009   0.031   0.000   0.158   0.106   0.370
   0.900  12.000   0.009   0.031   0.000   0.157   0.106   0.371
   0.925  12.000   0.009   0.031   0.000   0.157   0.106   0.371
   0.950  12.000   0.009   0.031   0.000   0.157   0.106   0.371
   0.975  12.000   0.009   0.031   0.000   0.157   0.106   0.371
   1.000  12.000   0.009   0.031   0.000   0.156   0.106   0.371
