  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.103   0.189   0.141   0.001   0.091
   0.025   6.000   0.000   0.106   0.185   0.141   0.001   0.091
   0.050   6.000   0.000   0.110   0.181   0.141   0.001   0.093
   0.075   6.000   0.000   0.115   0.177   0.140   0.001   0.097
   0.100   6.000   0.000   0.121   0.173   0.138   0.001   0.102
   0.125   6.000   0.000   0.126   0.169   0.137   0.000   0.107
   0.150   6.000   0.000   0.131   0.165   0.137   0.000   0.112
   0.175   6.000   0.000   0.136   0.161   0.137   0.000   0.117
   0.200   6.000   0.000   0.139   0.159   0.139   0.000   0.122
   0.225   6.000   0.000   0.143   0.157   0.142   0.000   0.128
   0.250   7.000   0.000   0.146   0.156   0.146   0.000   0.133
   0.275   7.000   0.000   0.149   0.156   0.150   0.000   0.138
   0.300   7.000   0.000   0.151   0.156   0.155   0.000   0.143
   0.325   7.000   0.000   0.154   0.156   0.160   0.000   0.147
   0.350   7.000   0.000   0.156   0.157   0.165   0.000   0.151
   0.375   7.000   0.000   0.158   0.158   0.171   0.000   0.154
   0.400   7.000   0.000   0.160   0.159   0.176   0.000   0.157
   0.425   7.000   0.000   0.161   0.161   0.182   0.000   0.159
   0.450   7.000   0.000   0.163   0.162   0.188   0.000   0.161
   0.475   7.000   0.000   0.164   0.163   0.194   0.000   0.162
   0.500   7.000   0.000   0.165   0.165   0.201   0.000   0.162
   0.525   7.000   0.000   0.166   0.166   0.207   0.001   0.161
   0.550   6.000   0.000   0.167   0.168   0.214   0.001   0.160
   0.575   6.000   0.000   0.167   0.169   0.221   0.001   0.159
   0.600   6.000   0.000   0.168   0.171   0.228   0.001   0.156
   0.625   6.000   0.000   0.168   0.172   0.235   0.001   0.153
   0.650   6.000   0.000   0.168   0.174   0.243   0.001   0.150
   0.675   6.000   0.000   0.168   0.175   0.251   0.001   0.145
   0.700   6.000   0.000   0.168   0.177   0.259   0.001   0.140
   0.725   6.000   0.000   0.168   0.179   0.268   0.001   0.135
   0.750   6.000   0.000   0.168   0.180   0.277   0.001   0.129
   0.775   6.000   0.000   0.167   0.182   0.287   0.001   0.122
   0.800   6.000   0.000   0.167   0.183   0.297   0.001   0.114
   0.825   6.000   0.000   0.166   0.185   0.308   0.001   0.106
   0.850   6.000   0.000   0.166   0.187   0.318   0.001   0.097
   0.875   6.000   0.000   0.165   0.188   0.330   0.001   0.088
   0.900   5.000   0.000   0.165   0.190   0.341   0.001   0.078
   0.925   5.000   0.000   0.164   0.192   0.353   0.001   0.068
   0.950   4.000   0.000   0.164   0.192   0.364   0.001   0.058
   0.975   4.000   0.000   0.164   0.193   0.376   0.001   0.048
   1.000   3.000   0.000   0.164   0.193   0.387   0.001   0.038
