  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.130   0.178   0.009   0.000   0.000   0.174
   0.025   7.000   0.127   0.174   0.009   0.000   0.000   0.172
   0.050   7.000   0.126   0.171   0.009   0.000   0.000   0.172
   0.075   7.000   0.124   0.168   0.009   0.000   0.000   0.173
   0.100   7.000   0.123   0.166   0.009   0.000   0.000   0.174
   0.125   7.000   0.123   0.164   0.009   0.000   0.000   0.177
   0.150   8.000   0.122   0.162   0.009   0.000   0.000   0.181
   0.175   8.000   0.122   0.161   0.009   0.000   0.000   0.185
   0.200   8.000   0.123   0.160   0.009   0.000   0.000   0.190
   0.225   9.000   0.124   0.159   0.009   0.000   0.000   0.196
   0.250   9.000   0.125   0.159   0.009   0.000   0.000   0.202
   0.275   9.000   0.126   0.159   0.009   0.000   0.000   0.208
   0.300   9.000   0.128   0.159   0.009   0.000   0.000   0.215
   0.325   9.000   0.129   0.159   0.010   0.000   0.000   0.221
   0.350   9.000   0.131   0.160   0.010   0.000   0.000   0.228
   0.375   9.000   0.133   0.161   0.010   0.000   0.000   0.235
   0.400   9.000   0.135   0.162   0.010   0.000   0.000   0.241
   0.425   9.000   0.137   0.163   0.011   0.000   0.000   0.248
   0.450   9.000   0.139   0.164   0.011   0.000   0.000   0.254
   0.475   9.000   0.141   0.165   0.011   0.000   0.000   0.260
   0.500   9.000   0.143   0.166   0.011   0.000   0.000   0.266
   0.525   9.000   0.145   0.168   0.012   0.000   0.000   0.271
   0.550   9.000   0.147   0.169   0.012   0.000   0.000   0.276
   0.575   9.000   0.149   0.170   0.012   0.000   0.000   0.281
   0.600   9.000   0.151   0.171   0.012   0.000   0.000   0.286
   0.625   9.000   0.152   0.173   0.012   0.000   0.000   0.290
   0.650   9.000   0.154   0.174   0.012   0.000   0.000   0.294
   0.675   9.000   0.155   0.175   0.013   0.000   0.000   0.298
   0.700   9.000   0.156   0.176   0.013   0.000   0.000   0.301
   0.725   9.000   0.158   0.178   0.013   0.000   0.000   0.305
   0.750   9.000   0.159   0.179   0.013   0.000   0.000   0.308
   0.775   9.000   0.160   0.180   0.013   0.000   0.000   0.311
   0.800   9.000   0.161   0.181   0.013   0.000   0.000   0.313
   0.825   9.000   0.162   0.182   0.013   0.000   0.000   0.316
   0.850   9.000   0.162   0.183   0.013   0.000   0.000   0.318
   0.875   9.000   0.163   0.184   0.013   0.000   0.000   0.321
   0.900   9.000   0.164   0.185   0.013   0.000   0.000   0.323
   0.925   9.000   0.164   0.186   0.013   0.000   0.000   0.325
   0.950   9.000   0.165   0.187   0.013   0.000   0.000   0.326
   0.975   9.000   0.165   0.188   0.013   0.000   0.000   0.328
   1.000   9.000   0.165   0.188   0.013   0.000   0.000   0.328
