  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.115   0.122   0.241
   0.025  27.000   0.117   0.124   0.244
   0.050  26.000   0.119   0.125   0.246
   0.075  26.000   0.120   0.125   0.247
   0.100  25.000   0.120   0.124   0.246
   0.125  25.000   0.120   0.123   0.244
   0.150  23.000   0.121   0.121   0.242
   0.175  21.000   0.121   0.121   0.242
   0.200  21.000   0.121   0.122   0.244
   0.225  22.000   0.121   0.123   0.245
   0.250  21.000   0.119   0.124   0.245
   0.275  20.000   0.118   0.123   0.244
   0.300  21.000   0.116   0.123   0.242
   0.325  22.000   0.115   0.122   0.239
   0.350  22.000   0.113   0.120   0.236
   0.375  23.000   0.111   0.119   0.233
   0.400  22.000   0.109   0.117   0.229
   0.425  22.000   0.107   0.115   0.225
   0.450  22.000   0.105   0.113   0.221
   0.475  21.000   0.103   0.111   0.218
   0.500  20.000   0.101   0.109   0.214
   0.525  20.000   0.099   0.107   0.210
   0.550  20.000   0.098   0.105   0.206
   0.575  21.000   0.096   0.104   0.203
   0.600  21.000   0.094   0.102   0.199
   0.625  20.000   0.093   0.100   0.196
   0.650  20.000   0.091   0.099   0.193
   0.675  20.000   0.090   0.097   0.190
   0.700  20.000   0.089   0.096   0.187
   0.725  20.000   0.088   0.094   0.185
   0.750  20.000   0.086   0.093   0.182
   0.775  20.000   0.085   0.092   0.180
   0.800  20.000   0.084   0.090   0.177
   0.825  20.000   0.083   0.089   0.175
   0.850  20.000   0.082   0.088   0.173
   0.875  21.000   0.081   0.087   0.171
   0.900  21.000   0.081   0.086   0.169
   0.925  21.000   0.080   0.085   0.167
   0.950  21.000   0.079   0.084   0.166
   0.975  21.000   0.078   0.083   0.164
   1.000  21.000   0.078   0.084   0.164
