  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.049   0.015   0.015   0.116   0.168   0.085
   0.025   8.000   0.047   0.014   0.014   0.109   0.164   0.089
   0.050   8.000   0.046   0.014   0.014   0.103   0.161   0.094
   0.075   8.000   0.045   0.014   0.014   0.097   0.161   0.101
   0.100   8.000   0.044   0.014   0.014   0.092   0.162   0.108
   0.125   8.000   0.043   0.013   0.014   0.088   0.164   0.117
   0.150   8.000   0.040   0.012   0.013   0.083   0.164   0.123
   0.175   9.000   0.037   0.011   0.013   0.079   0.164   0.128
   0.200   9.000   0.035   0.009   0.014   0.074   0.165   0.133
   0.225   8.000   0.035   0.008   0.015   0.071   0.167   0.139
   0.250   8.000   0.034   0.007   0.016   0.068   0.170   0.147
   0.275   8.000   0.034   0.006   0.018   0.066   0.173   0.156
   0.300   8.000   0.035   0.005   0.019   0.065   0.176   0.165
   0.325   8.000   0.035   0.005   0.020   0.065   0.179   0.175
   0.350   8.000   0.035   0.005   0.021   0.065   0.181   0.186
   0.375   9.000   0.036   0.004   0.022   0.065   0.183   0.197
   0.400  10.000   0.036   0.004   0.023   0.065   0.185   0.208
   0.425  10.000   0.036   0.004   0.023   0.066   0.187   0.219
   0.450  10.000   0.036   0.004   0.023   0.066   0.189   0.230
   0.475  10.000   0.036   0.004   0.024   0.067   0.190   0.241
   0.500  10.000   0.035   0.004   0.024   0.067   0.191   0.252
   0.525  10.000   0.035   0.003   0.024   0.067   0.192   0.263
   0.550  10.000   0.035   0.003   0.024   0.068   0.192   0.273
   0.575  10.000   0.034   0.003   0.024   0.068   0.193   0.282
   0.600  11.000   0.034   0.003   0.024   0.068   0.193   0.292
   0.625  11.000   0.033   0.003   0.024   0.069   0.193   0.301
   0.650  11.000   0.032   0.003   0.023   0.069   0.194   0.310
   0.675  11.000   0.032   0.003   0.023   0.069   0.194   0.318
   0.700  12.000   0.031   0.003   0.023   0.069   0.193   0.326
   0.725  12.000   0.030   0.002   0.023   0.069   0.193   0.334
   0.750  12.000   0.030   0.002   0.023   0.069   0.193   0.341
   0.775  12.000   0.029   0.002   0.022   0.069   0.193   0.348
   0.800  12.000   0.028   0.002   0.022   0.070   0.193   0.354
   0.825  12.000   0.028   0.002   0.022   0.070   0.192   0.361
   0.850  12.000   0.027   0.002   0.022   0.069   0.192   0.367
   0.875  12.000   0.027   0.002   0.021   0.069   0.190   0.370
   0.900  12.000   0.026   0.002   0.021   0.069   0.189   0.373
   0.925  12.000   0.025   0.002   0.021   0.068   0.188   0.375
   0.950  12.000   0.025   0.002   0.020   0.068   0.187   0.378
   0.975  12.000   0.024   0.002   0.020   0.068   0.185   0.380
   1.000  12.000   0.024   0.002   0.020   0.067   0.184   0.383
