  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  14.000   0.000   0.000   0.016   0.000   0.005   0.410
   0.025  13.000   0.000   0.000   0.017   0.000   0.005   0.399
   0.050  13.000   0.000   0.000   0.019   0.000   0.006   0.392
   0.075  12.000   0.000   0.000   0.020   0.000   0.006   0.388
   0.100  12.000   0.000   0.000   0.022   0.000   0.007   0.388
   0.125  12.000   0.000   0.000   0.024   0.000   0.008   0.391
   0.150  12.000   0.000   0.000   0.026   0.000   0.008   0.397
   0.175  12.000   0.000   0.000   0.029   0.000   0.009   0.406
   0.200  12.000   0.000   0.001   0.031   0.000   0.010   0.417
   0.225  12.000   0.000   0.001   0.034   0.000   0.011   0.428
   0.250  12.000   0.000   0.002   0.038   0.000   0.013   0.440
   0.275  12.000   0.000   0.004   0.042   0.000   0.014   0.451
   0.300  13.000   0.000   0.005   0.046   0.000   0.016   0.462
   0.325  13.000   0.000   0.007   0.050   0.000   0.018   0.472
   0.350  13.000   0.000   0.009   0.055   0.000   0.020   0.481
   0.375  13.000   0.000   0.012   0.060   0.000   0.022   0.488
   0.400  13.000   0.000   0.014   0.065   0.000   0.024   0.495
   0.425  13.000   0.000   0.017   0.070   0.000   0.027   0.499
   0.450  13.000   0.000   0.020   0.075   0.000   0.029   0.503
   0.475  13.000   0.000   0.022   0.081   0.000   0.032   0.505
   0.500  13.000   0.000   0.025   0.086   0.000   0.034   0.507
   0.525  13.000   0.000   0.028   0.091   0.000   0.037   0.507
   0.550  13.000   0.000   0.031   0.096   0.000   0.040   0.507
   0.575  13.000   0.000   0.033   0.101   0.000   0.042   0.506
   0.600  13.000   0.000   0.035   0.105   0.000   0.045   0.505
   0.625  13.000   0.000   0.038   0.110   0.000   0.047   0.504
   0.650  13.000   0.000   0.040   0.114   0.000   0.050   0.502
   0.675  13.000   0.000   0.042   0.118   0.000   0.052   0.500
   0.700  13.000   0.000   0.044   0.121   0.000   0.055   0.498
   0.725  13.000   0.000   0.046   0.125   0.000   0.057   0.496
   0.750  12.000   0.000   0.047   0.128   0.000   0.059   0.494
   0.775  11.000   0.000   0.049   0.131   0.000   0.062   0.492
   0.800  11.000   0.000   0.050   0.134   0.000   0.064   0.490
   0.825  11.000   0.000   0.052   0.137   0.000   0.066   0.488
   0.850  11.000   0.000   0.053   0.139   0.000   0.068   0.486
   0.875  11.000   0.000   0.054   0.142   0.000   0.070   0.485
   0.900  11.000   0.000   0.055   0.143   0.000   0.072   0.480
   0.925  11.000   0.000   0.056   0.145   0.000   0.074   0.476
   0.950  11.000   0.000   0.056   0.147   0.000   0.075   0.472
   0.975  10.000   0.000   0.057   0.148   0.000   0.077   0.468
   1.000  10.000   0.000   0.058   0.150   0.000   0.079   0.465
