TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  136.19   39.11 -102.04  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
 -150.03   15.00 -124.97   0.0016500
