  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.036   0.000   0.202   0.029   0.177   0.000   0.065
   0.025   6.000   0.033   0.000   0.202   0.030   0.179   0.000   0.061
   0.050   6.000   0.030   0.000   0.202   0.032   0.180   0.000   0.059
   0.075   6.000   0.027   0.000   0.204   0.035   0.182   0.000   0.057
   0.100   6.000   0.024   0.000   0.207   0.038   0.185   0.000   0.056
   0.125   6.000   0.022   0.000   0.212   0.043   0.188   0.000   0.056
   0.150   6.000   0.019   0.000   0.217   0.048   0.192   0.000   0.056
   0.175   6.000   0.016   0.001   0.222   0.053   0.196   0.000   0.056
   0.200   6.000   0.014   0.001   0.226   0.059   0.200   0.000   0.057
   0.225   5.000   0.011   0.002   0.228   0.064   0.203   0.000   0.057
   0.250   5.000   0.009   0.003   0.226   0.067   0.207   0.000   0.055
   0.275   5.000   0.007   0.006   0.223   0.069   0.211   0.000   0.052
   0.300   5.000   0.005   0.008   0.219   0.070   0.216   0.000   0.048
   0.325   6.000   0.004   0.012   0.214   0.071   0.223   0.000   0.044
   0.350   5.000   0.003   0.017   0.210   0.071   0.231   0.000   0.040
   0.375   5.000   0.002   0.023   0.205   0.070   0.240   0.000   0.035
   0.400   5.000   0.002   0.029   0.201   0.069   0.250   0.000   0.030
   0.425   5.000   0.001   0.035   0.197   0.068   0.260   0.000   0.026
   0.450   4.000   0.001   0.042   0.193   0.066   0.271   0.000   0.022
   0.475   4.000   0.001   0.048   0.190   0.064   0.282   0.000   0.018
   0.500   4.000   0.001   0.054   0.187   0.062   0.292   0.000   0.015
   0.525   4.000   0.001   0.060   0.184   0.059   0.302   0.000   0.012
   0.550   4.000   0.001   0.065   0.182   0.056   0.312   0.000   0.011
   0.575   4.000   0.001   0.070   0.179   0.052   0.320   0.000   0.010
   0.600   4.000   0.000   0.074   0.177   0.049   0.328   0.000   0.010
   0.625   4.000   0.000   0.078   0.174   0.046   0.335   0.000   0.011
   0.650   4.000   0.000   0.080   0.172   0.043   0.340   0.000   0.013
   0.675   4.000   0.000   0.083   0.169   0.040   0.345   0.000   0.016
   0.700   4.000   0.000   0.084   0.166   0.037   0.348   0.000   0.020
   0.725   4.000   0.000   0.085   0.163   0.035   0.351   0.000   0.024
   0.750   4.000   0.000   0.086   0.159   0.033   0.353   0.000   0.030
   0.775   4.000   0.000   0.086   0.156   0.031   0.354   0.000   0.036
   0.800   4.000   0.000   0.086   0.152   0.029   0.355   0.000   0.042
   0.825   5.000   0.000   0.086   0.148   0.028   0.355   0.000   0.049
   0.850   6.000   0.000   0.085   0.144   0.027   0.354   0.000   0.056
   0.875   6.000   0.000   0.084   0.140   0.026   0.354   0.000   0.063
   0.900   6.000   0.000   0.083   0.137   0.025   0.353   0.000   0.071
   0.925   6.000   0.000   0.082   0.133   0.024   0.351   0.000   0.079
   0.950   6.000   0.000   0.081   0.129   0.024   0.350   0.000   0.087
   0.975   6.000   0.000   0.080   0.125   0.023   0.348   0.000   0.095
   1.000   6.000   0.000   0.078   0.121   0.023   0.346   0.000   0.104
