TEXTURE AT STRAIN =    0.4000
   1.358   1.702   0.417  <-- length of phase ellipsoid axes
 -179.39    0.88 -117.87  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
  139.18   47.41 -136.97   0.0003500
