  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.184   0.023   0.089   0.009   0.010   0.165
   0.025   8.000   0.179   0.022   0.087   0.006   0.010   0.169
   0.050   8.000   0.174   0.021   0.085   0.004   0.009   0.170
   0.075   8.000   0.169   0.020   0.083   0.003   0.009   0.172
   0.100   7.000   0.166   0.020   0.081   0.002   0.008   0.174
   0.125   7.000   0.164   0.020   0.080   0.002   0.007   0.176
   0.150   7.000   0.162   0.020   0.079   0.001   0.007   0.180
   0.175   7.000   0.161   0.020   0.079   0.001   0.006   0.184
   0.200   7.000   0.161   0.020   0.079   0.001   0.006   0.189
   0.225   7.000   0.162   0.020   0.079   0.001   0.005   0.195
   0.250   7.000   0.163   0.020   0.080   0.000   0.004   0.201
   0.275   8.000   0.165   0.020   0.081   0.000   0.004   0.208
   0.300   8.000   0.166   0.020   0.082   0.000   0.003   0.215
   0.325   8.000   0.169   0.020   0.084   0.000   0.003   0.223
   0.350   8.000   0.171   0.020   0.086   0.000   0.002   0.230
   0.375   8.000   0.173   0.020   0.088   0.000   0.002   0.237
   0.400   8.000   0.176   0.019   0.090   0.000   0.002   0.245
   0.425   8.000   0.178   0.019   0.093   0.000   0.001   0.252
   0.450   8.000   0.180   0.019   0.095   0.000   0.001   0.258
   0.475   8.000   0.182   0.018   0.098   0.000   0.001   0.265
   0.500   8.000   0.184   0.018   0.101   0.000   0.001   0.271
   0.525   8.000   0.186   0.017   0.103   0.000   0.000   0.277
   0.550   8.000   0.187   0.017   0.106   0.000   0.000   0.283
   0.575   8.000   0.189   0.016   0.109   0.000   0.000   0.288
   0.600   8.000   0.190   0.016   0.112   0.000   0.000   0.293
   0.625   8.000   0.191   0.015   0.114   0.000   0.000   0.298
   0.650   8.000   0.192   0.015   0.117   0.000   0.000   0.302
   0.675   8.000   0.192   0.014   0.120   0.000   0.000   0.306
   0.700   8.000   0.193   0.014   0.122   0.000   0.000   0.310
   0.725   8.000   0.193   0.013   0.125   0.000   0.000   0.314
   0.750   8.000   0.194   0.013   0.128   0.000   0.000   0.317
   0.775   8.000   0.194   0.012   0.130   0.000   0.000   0.321
   0.800   8.000   0.194   0.012   0.133   0.000   0.000   0.324
   0.825   8.000   0.194   0.011   0.135   0.000   0.000   0.327
   0.850   8.000   0.194   0.011   0.137   0.000   0.000   0.329
   0.875   8.000   0.194   0.010   0.140   0.000   0.000   0.332
   0.900   8.000   0.194   0.010   0.142   0.000   0.000   0.334
   0.925   7.000   0.193   0.009   0.144   0.000   0.000   0.336
   0.950   7.000   0.193   0.009   0.146   0.000   0.000   0.339
   0.975   7.000   0.193   0.009   0.148   0.000   0.000   0.340
   1.000   7.000   0.192   0.008   0.150   0.000   0.000   0.341
