  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.000   0.009   0.158   0.000   0.069   0.281
   0.025   9.000   0.000   0.010   0.155   0.000   0.069   0.277
   0.050   9.000   0.000   0.013   0.152   0.000   0.068   0.274
   0.075   9.000   0.000   0.016   0.149   0.000   0.067   0.269
   0.100   9.000   0.000   0.019   0.146   0.000   0.067   0.264
   0.125   9.000   0.000   0.022   0.144   0.000   0.066   0.260
   0.150   9.000   0.000   0.026   0.143   0.000   0.066   0.258
   0.175   9.000   0.000   0.029   0.142   0.000   0.066   0.259
   0.200   9.000   0.000   0.032   0.143   0.000   0.066   0.262
   0.225   9.000   0.000   0.034   0.145   0.000   0.068   0.267
   0.250   9.000   0.000   0.036   0.147   0.000   0.069   0.275
   0.275   9.000   0.000   0.038   0.150   0.000   0.071   0.283
   0.300   9.000   0.000   0.040   0.153   0.000   0.072   0.292
   0.325   9.000   0.000   0.041   0.156   0.000   0.074   0.301
   0.350   9.000   0.000   0.042   0.159   0.000   0.076   0.310
   0.375   9.000   0.000   0.043   0.162   0.000   0.078   0.319
   0.400   9.000   0.000   0.044   0.165   0.000   0.080   0.328
   0.425   9.000   0.000   0.044   0.167   0.000   0.081   0.336
   0.450   9.000   0.000   0.045   0.170   0.000   0.083   0.344
   0.475   9.000   0.000   0.045   0.172   0.000   0.085   0.351
   0.500   9.000   0.000   0.046   0.174   0.000   0.086   0.358
   0.525   9.000   0.000   0.046   0.176   0.000   0.088   0.364
   0.550   9.000   0.000   0.046   0.178   0.000   0.089   0.370
   0.575  10.000   0.000   0.046   0.179   0.000   0.090   0.376
   0.600  10.000   0.000   0.046   0.181   0.000   0.092   0.381
   0.625  10.000   0.000   0.046   0.182   0.000   0.093   0.385
   0.650  10.000   0.000   0.046   0.183   0.000   0.094   0.390
   0.675  10.000   0.000   0.046   0.185   0.000   0.095   0.393
   0.700  10.000   0.000   0.046   0.186   0.000   0.096   0.397
   0.725  10.000   0.000   0.046   0.187   0.000   0.097   0.400
   0.750  10.000   0.000   0.046   0.188   0.000   0.098   0.403
   0.775  10.000   0.000   0.046   0.188   0.000   0.099   0.406
   0.800  10.000   0.000   0.046   0.189   0.000   0.100   0.409
   0.825  10.000   0.000   0.046   0.190   0.000   0.101   0.411
   0.850  10.000   0.000   0.046   0.191   0.000   0.102   0.413
   0.875  10.000   0.000   0.046   0.191   0.000   0.103   0.415
   0.900  10.000   0.000   0.046   0.191   0.000   0.103   0.415
   0.925  10.000   0.000   0.046   0.191   0.000   0.103   0.415
   0.950  10.000   0.000   0.046   0.191   0.000   0.104   0.414
   0.975  10.000   0.000   0.046   0.192   0.000   0.104   0.414
   1.000  10.000   0.000   0.046   0.192   0.000   0.105   0.413
