  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.093   0.099   0.195
   0.025  22.000   0.094   0.101   0.197
   0.050  21.000   0.095   0.101   0.199
   0.075  22.000   0.096   0.101   0.200
   0.100  22.000   0.097   0.101   0.200
   0.125  22.000   0.097   0.100   0.199
   0.150  23.000   0.098   0.099   0.198
   0.175  22.000   0.097   0.098   0.195
   0.200  22.000   0.096   0.096   0.192
   0.225  22.000   0.095   0.094   0.188
   0.250  21.000   0.093   0.092   0.184
   0.275  21.000   0.091   0.090   0.180
   0.300  22.000   0.089   0.087   0.176
   0.325  22.000   0.086   0.085   0.171
   0.350  22.000   0.084   0.083   0.167
   0.375  22.000   0.082   0.081   0.163
   0.400  23.000   0.080   0.079   0.159
   0.425  22.000   0.079   0.078   0.156
   0.450  21.000   0.079   0.077   0.154
   0.475  21.000   0.078   0.076   0.153
   0.500  22.000   0.078   0.076   0.153
   0.525  23.000   0.078   0.076   0.153
   0.550  23.000   0.077   0.076   0.153
   0.575  23.000   0.077   0.077   0.153
   0.600  22.000   0.076   0.077   0.154
   0.625  21.000   0.075   0.078   0.154
   0.650  20.000   0.074   0.079   0.155
   0.675  21.000   0.074   0.079   0.155
   0.700  21.000   0.073   0.080   0.156
   0.725  19.000   0.073   0.080   0.156
   0.750  19.000   0.073   0.080   0.156
   0.775  16.000   0.074   0.080   0.156
   0.800  18.000   0.076   0.081   0.160
   0.825  20.000   0.079   0.084   0.165
   0.850  21.000   0.081   0.087   0.170
   0.875  21.000   0.083   0.089   0.174
   0.900  21.000   0.084   0.091   0.178
   0.925  22.000   0.085   0.092   0.180
   0.950  21.000   0.086   0.092   0.181
   0.975  22.000   0.086   0.093   0.181
   1.000  22.000   0.085   0.093   0.181
