  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.110   0.120   0.234
   0.025  19.000   0.112   0.122   0.237
   0.050  20.000   0.113   0.122   0.239
   0.075  20.000   0.113   0.122   0.239
   0.100  19.000   0.113   0.121   0.237
   0.125  14.000   0.113   0.121   0.237
   0.150  18.000   0.115   0.123   0.242
   0.175  20.000   0.118   0.127   0.248
   0.200  21.000   0.120   0.129   0.253
   0.225  22.000   0.121   0.130   0.255
   0.250  21.000   0.121   0.130   0.255
   0.275  22.000   0.119   0.129   0.253
   0.300  22.000   0.118   0.128   0.250
   0.325  21.000   0.116   0.126   0.247
   0.350  21.000   0.114   0.124   0.242
   0.375  21.000   0.112   0.122   0.238
   0.400  21.000   0.109   0.119   0.232
   0.425  21.000   0.107   0.116   0.227
   0.450  21.000   0.105   0.114   0.222
   0.475  21.000   0.102   0.111   0.217
   0.500  23.000   0.100   0.109   0.212
   0.525  23.000   0.098   0.106   0.207
   0.550  23.000   0.096   0.104   0.203
   0.575  23.000   0.094   0.101   0.199
   0.600  23.000   0.092   0.099   0.194
   0.625  23.000   0.090   0.097   0.191
   0.650  22.000   0.089   0.095   0.187
   0.675  22.000   0.087   0.094   0.184
   0.700  22.000   0.086   0.092   0.180
   0.725  22.000   0.084   0.090   0.177
   0.750  22.000   0.083   0.089   0.175
   0.775  22.000   0.082   0.088   0.172
   0.800  22.000   0.080   0.086   0.169
   0.825  22.000   0.079   0.085   0.167
   0.850  22.000   0.078   0.084   0.165
   0.875  21.000   0.077   0.083   0.163
   0.900  21.000   0.076   0.082   0.161
   0.925  20.000   0.075   0.081   0.159
   0.950  20.000   0.075   0.080   0.157
   0.975  21.000   0.074   0.079   0.155
   1.000  20.000   0.074   0.079   0.156
