  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.045   0.002   0.032   0.004   0.076   0.200   0.093
   0.025   7.000   0.043   0.002   0.031   0.004   0.072   0.194   0.097
   0.050   7.000   0.042   0.002   0.029   0.005   0.068   0.189   0.101
   0.075   8.000   0.041   0.002   0.028   0.005   0.065   0.185   0.107
   0.100   8.000   0.041   0.002   0.028   0.005   0.061   0.183   0.113
   0.125   8.000   0.040   0.002   0.028   0.005   0.058   0.183   0.121
   0.150   8.000   0.040   0.002   0.028   0.006   0.055   0.184   0.130
   0.175   8.000   0.040   0.002   0.028   0.006   0.052   0.186   0.141
   0.200   8.000   0.039   0.002   0.029   0.007   0.050   0.189   0.153
   0.225   8.000   0.038   0.002   0.029   0.008   0.048   0.191   0.163
   0.250   8.000   0.035   0.001   0.028   0.008   0.046   0.191   0.169
   0.275   8.000   0.032   0.001   0.028   0.008   0.044   0.190   0.174
   0.300   8.000   0.030   0.001   0.029   0.009   0.041   0.191   0.179
   0.325  10.000   0.029   0.001   0.031   0.010   0.039   0.192   0.186
   0.350  10.000   0.028   0.000   0.032   0.011   0.038   0.194   0.193
   0.375  10.000   0.027   0.000   0.034   0.011   0.037   0.197   0.202
   0.400  10.000   0.027   0.000   0.035   0.012   0.036   0.199   0.212
   0.425  10.000   0.027   0.000   0.036   0.012   0.036   0.202   0.222
   0.450  11.000   0.026   0.000   0.037   0.012   0.036   0.203   0.232
   0.475  11.000   0.026   0.000   0.037   0.013   0.036   0.205   0.243
   0.500  11.000   0.026   0.000   0.037   0.013   0.036   0.207   0.253
   0.525  11.000   0.025   0.000   0.037   0.013   0.036   0.208   0.264
   0.550  11.000   0.025   0.000   0.037   0.013   0.036   0.209   0.274
   0.575  11.000   0.025   0.000   0.037   0.013   0.036   0.209   0.284
   0.600  12.000   0.024   0.000   0.037   0.013   0.036   0.210   0.293
   0.625  12.000   0.024   0.000   0.037   0.013   0.036   0.210   0.303
   0.650  12.000   0.024   0.000   0.036   0.013   0.036   0.210   0.311
   0.675  12.000   0.023   0.000   0.036   0.013   0.036   0.210   0.320
   0.700  12.000   0.023   0.000   0.035   0.013   0.036   0.210   0.328
   0.725  12.000   0.022   0.000   0.035   0.013   0.036   0.210   0.336
   0.750  13.000   0.022   0.000   0.035   0.013   0.037   0.210   0.343
   0.775  13.000   0.021   0.000   0.034   0.013   0.037   0.209   0.350
   0.800  13.000   0.021   0.000   0.034   0.013   0.037   0.209   0.357
   0.825  13.000   0.020   0.000   0.033   0.013   0.036   0.209   0.363
   0.850  13.000   0.020   0.000   0.033   0.013   0.036   0.208   0.369
   0.875  13.000   0.019   0.000   0.032   0.013   0.036   0.207   0.372
   0.900  13.000   0.019   0.000   0.032   0.013   0.036   0.205   0.375
   0.925  13.000   0.018   0.000   0.031   0.013   0.036   0.204   0.378
   0.950  13.000   0.018   0.000   0.031   0.012   0.035   0.203   0.380
   0.975  13.000   0.018   0.000   0.030   0.012   0.035   0.202   0.383
   1.000  13.000   0.017   0.000   0.030   0.012   0.035   0.200   0.385
