  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.048   0.000   0.304   0.000   0.000   0.000   0.222
   0.025   7.000   0.043   0.000   0.305   0.000   0.000   0.000   0.227
   0.050   7.000   0.037   0.000   0.304   0.000   0.000   0.000   0.230
   0.075   7.000   0.032   0.000   0.302   0.000   0.000   0.000   0.230
   0.100   7.000   0.027   0.000   0.299   0.000   0.000   0.000   0.229
   0.125   7.000   0.023   0.001   0.296   0.000   0.000   0.000   0.228
   0.150   7.000   0.018   0.001   0.293   0.000   0.000   0.000   0.228
   0.175   7.000   0.015   0.002   0.291   0.000   0.000   0.000   0.229
   0.200   7.000   0.011   0.004   0.289   0.000   0.000   0.000   0.230
   0.225   7.000   0.009   0.007   0.286   0.000   0.000   0.000   0.233
   0.250   7.000   0.007   0.011   0.282   0.000   0.000   0.000   0.235
   0.275   8.000   0.005   0.016   0.278   0.000   0.000   0.000   0.238
   0.300   8.000   0.004   0.021   0.273   0.000   0.000   0.000   0.242
   0.325   8.000   0.003   0.028   0.268   0.000   0.000   0.000   0.246
   0.350   8.000   0.003   0.035   0.262   0.000   0.000   0.000   0.250
   0.375   8.000   0.002   0.042   0.256   0.000   0.000   0.000   0.254
   0.400   8.000   0.002   0.049   0.251   0.000   0.000   0.000   0.258
   0.425   8.000   0.001   0.057   0.245   0.000   0.000   0.000   0.263
   0.450   8.000   0.001   0.065   0.240   0.000   0.000   0.000   0.267
   0.475   8.000   0.001   0.072   0.235   0.000   0.000   0.000   0.272
   0.500   8.000   0.001   0.079   0.230   0.000   0.000   0.000   0.276
   0.525   8.000   0.001   0.087   0.226   0.000   0.000   0.000   0.281
   0.550   8.000   0.001   0.093   0.222   0.000   0.000   0.000   0.285
   0.575   8.000   0.001   0.100   0.218   0.000   0.000   0.000   0.289
   0.600   8.000   0.000   0.106   0.215   0.000   0.000   0.000   0.294
   0.625   8.000   0.000   0.112   0.212   0.000   0.000   0.000   0.298
   0.650   8.000   0.000   0.117   0.209   0.000   0.000   0.000   0.301
   0.675   8.000   0.000   0.123   0.206   0.000   0.000   0.000   0.305
   0.700   8.000   0.000   0.128   0.204   0.000   0.000   0.000   0.309
   0.725   8.000   0.000   0.132   0.202   0.000   0.000   0.000   0.312
   0.750   8.000   0.000   0.137   0.199   0.000   0.000   0.000   0.316
   0.775   8.000   0.000   0.141   0.198   0.000   0.000   0.000   0.319
   0.800   8.000   0.000   0.145   0.196   0.000   0.000   0.000   0.321
   0.825   8.000   0.000   0.148   0.195   0.000   0.000   0.000   0.324
   0.850   8.000   0.000   0.152   0.193   0.000   0.000   0.000   0.327
   0.875   8.000   0.000   0.155   0.192   0.000   0.000   0.000   0.329
   0.900   8.000   0.000   0.158   0.191   0.000   0.000   0.000   0.331
   0.925   8.000   0.000   0.161   0.190   0.000   0.000   0.000   0.333
   0.950   8.000   0.000   0.164   0.189   0.000   0.000   0.000   0.335
   0.975   8.000   0.000   0.166   0.188   0.000   0.000   0.000   0.337
   1.000   9.000   0.000   0.169   0.187   0.000   0.000   0.000   0.339
