  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.001   0.087   0.278   0.001   0.000   0.192
   0.025   7.000   0.001   0.091   0.269   0.001   0.000   0.192
   0.050   7.000   0.001   0.094   0.260   0.000   0.000   0.194
   0.075   7.000   0.001   0.098   0.252   0.000   0.000   0.198
   0.100   7.000   0.001   0.101   0.245   0.000   0.000   0.203
   0.125   7.000   0.001   0.104   0.239   0.000   0.000   0.209
   0.150   7.000   0.001   0.107   0.233   0.000   0.000   0.217
   0.175   8.000   0.000   0.111   0.228   0.000   0.000   0.225
   0.200   8.000   0.000   0.115   0.223   0.000   0.000   0.233
   0.225   8.000   0.000   0.119   0.219   0.000   0.000   0.242
   0.250   8.000   0.000   0.123   0.215   0.000   0.000   0.252
   0.275   8.000   0.000   0.127   0.212   0.000   0.000   0.261
   0.300   8.000   0.000   0.132   0.209   0.000   0.000   0.270
   0.325   8.000   0.000   0.136   0.206   0.000   0.000   0.278
   0.350   8.000   0.000   0.141   0.204   0.000   0.000   0.286
   0.375   8.000   0.000   0.145   0.201   0.000   0.000   0.294
   0.400   8.000   0.000   0.150   0.199   0.000   0.000   0.301
   0.425   8.000   0.000   0.154   0.197   0.000   0.000   0.308
   0.450   9.000   0.000   0.158   0.196   0.000   0.000   0.314
   0.475   9.000   0.000   0.162   0.194   0.000   0.000   0.320
   0.500   9.000   0.000   0.165   0.193   0.000   0.000   0.325
   0.525   9.000   0.000   0.169   0.192   0.000   0.000   0.330
   0.550   9.000   0.000   0.172   0.192   0.000   0.000   0.335
   0.575   9.000   0.000   0.175   0.191   0.000   0.000   0.339
   0.600   9.000   0.000   0.178   0.191   0.000   0.000   0.343
   0.625   9.000   0.000   0.180   0.190   0.000   0.000   0.347
   0.650   9.000   0.000   0.183   0.190   0.000   0.000   0.350
   0.675   9.000   0.000   0.185   0.190   0.000   0.000   0.354
   0.700   9.000   0.000   0.187   0.190   0.000   0.000   0.357
   0.725   9.000   0.000   0.189   0.190   0.000   0.000   0.359
   0.750   9.000   0.000   0.191   0.190   0.000   0.000   0.362
   0.775   9.000   0.000   0.192   0.190   0.000   0.000   0.365
   0.800   9.000   0.000   0.194   0.190   0.000   0.000   0.367
   0.825   9.000   0.000   0.195   0.190   0.000   0.000   0.369
   0.850   9.000   0.000   0.197   0.190   0.000   0.000   0.371
   0.875   9.000   0.000   0.198   0.191   0.000   0.000   0.373
   0.900   9.000   0.000   0.199   0.191   0.000   0.000   0.375
   0.925   9.000   0.000   0.200   0.191   0.000   0.000   0.376
   0.950   9.000   0.000   0.202   0.191   0.000   0.000   0.378
   0.975   9.000   0.000   0.203   0.192   0.000   0.000   0.379
   1.000   9.000   0.000   0.204   0.192   0.000   0.000   0.381
