  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.152   0.097   0.306   0.007   0.018
   0.025   3.000   0.000   0.149   0.095   0.313   0.007   0.015
   0.050   3.000   0.000   0.147   0.094   0.322   0.007   0.013
   0.075   3.000   0.000   0.146   0.094   0.331   0.007   0.010
   0.100   3.000   0.000   0.145   0.094   0.341   0.007   0.008
   0.125   3.000   0.000   0.145   0.095   0.352   0.007   0.006
   0.150   3.000   0.000   0.146   0.096   0.365   0.007   0.005
   0.175   3.000   0.000   0.146   0.094   0.369   0.007   0.005
   0.200   3.000   0.000   0.141   0.089   0.358   0.006   0.006
   0.225   3.000   0.000   0.137   0.084   0.348   0.006   0.009
   0.250   3.000   0.000   0.134   0.082   0.340   0.005   0.011
   0.275   3.000   0.000   0.131   0.080   0.334   0.005   0.014
   0.300   3.000   0.000   0.128   0.080   0.329   0.005   0.017
   0.325   3.000   0.000   0.126   0.080   0.324   0.005   0.020
   0.350   3.000   0.000   0.125   0.080   0.321   0.005   0.023
   0.375   3.000   0.000   0.123   0.081   0.318   0.005   0.026
   0.400   3.000   0.000   0.122   0.081   0.317   0.005   0.030
   0.425   3.000   0.000   0.121   0.082   0.315   0.005   0.034
   0.450   3.000   0.000   0.120   0.083   0.314   0.004   0.038
   0.475   3.000   0.000   0.119   0.083   0.314   0.004   0.042
   0.500   4.000   0.000   0.118   0.084   0.313   0.004   0.047
   0.525   4.000   0.000   0.117   0.084   0.313   0.004   0.051
   0.550   4.000   0.000   0.116   0.084   0.314   0.004   0.057
   0.575   4.000   0.000   0.115   0.084   0.314   0.004   0.062
   0.600   4.000   0.000   0.113   0.084   0.314   0.004   0.068
   0.625   4.000   0.000   0.112   0.084   0.315   0.004   0.074
   0.650   4.000   0.000   0.111   0.083   0.315   0.004   0.080
   0.675   5.000   0.000   0.110   0.083   0.316   0.004   0.086
   0.700   6.000   0.000   0.109   0.082   0.316   0.004   0.093
   0.725   6.000   0.000   0.108   0.081   0.317   0.004   0.100
   0.750   6.000   0.000   0.106   0.079   0.317   0.004   0.107
   0.775   7.000   0.000   0.105   0.078   0.317   0.004   0.114
   0.800   7.000   0.000   0.103   0.077   0.317   0.004   0.121
   0.825   7.000   0.000   0.102   0.075   0.317   0.004   0.128
   0.850   7.000   0.000   0.100   0.074   0.317   0.004   0.136
   0.875   7.000   0.000   0.099   0.072   0.317   0.003   0.143
   0.900   7.000   0.000   0.097   0.070   0.316   0.003   0.151
   0.925   7.000   0.000   0.096   0.069   0.316   0.003   0.159
   0.950   7.000   0.000   0.094   0.067   0.315   0.003   0.166
   0.975   7.000   0.000   0.093   0.065   0.314   0.003   0.174
   1.000   8.000   0.000   0.091   0.063   0.314   0.003   0.182
