TEXTURE AT STRAIN =    0.6000
   1.658   2.119   0.270  <-- length of phase ellipsoid axes
  172.71    1.63 -116.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
  139.20   48.75 -137.15   0.0003500
