TEXTURE AT STRAIN =    0.9000
   2.137   2.796   0.156  <-- length of phase ellipsoid axes
 -174.49    0.88 -128.68  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
  139.32   48.45 -137.12   0.0003500
