  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.102   0.103   0.205
   0.025  26.000   0.102   0.103   0.205
   0.050  27.000   0.103   0.103   0.206
   0.075  27.000   0.103   0.105   0.209
   0.100  28.000   0.104   0.107   0.212
   0.125  28.000   0.104   0.109   0.215
   0.150  28.000   0.103   0.110   0.216
   0.175  28.000   0.103   0.110   0.216
   0.200  28.000   0.102   0.110   0.215
   0.225  28.000   0.100   0.108   0.212
   0.250  29.000   0.098   0.107   0.208
   0.275  28.000   0.096   0.104   0.204
   0.300  29.000   0.094   0.102   0.199
   0.325  28.000   0.092   0.099   0.194
   0.350  28.000   0.089   0.096   0.189
   0.375  28.000   0.087   0.094   0.184
   0.400  27.000   0.085   0.091   0.179
   0.425  27.000   0.083   0.088   0.174
   0.450  28.000   0.081   0.086   0.169
   0.475  28.000   0.079   0.084   0.165
   0.500  28.000   0.078   0.082   0.161
   0.525  29.000   0.076   0.080   0.158
   0.550  29.000   0.075   0.078   0.154
   0.575  26.000   0.074   0.077   0.151
   0.600  26.000   0.073   0.075   0.149
   0.625  26.000   0.072   0.074   0.146
   0.650  26.000   0.071   0.073   0.144
   0.675  27.000   0.070   0.071   0.142
   0.700  27.000   0.069   0.070   0.140
   0.725  27.000   0.068   0.069   0.138
   0.750  28.000   0.067   0.068   0.136
   0.775  28.000   0.066   0.067   0.134
   0.800  28.000   0.065   0.067   0.132
   0.825  28.000   0.064   0.066   0.131
   0.850  28.000   0.064   0.065   0.129
   0.875  27.000   0.063   0.064   0.128
   0.900  27.000   0.062   0.064   0.126
   0.925  27.000   0.062   0.063   0.125
   0.950  27.000   0.061   0.062   0.124
   0.975  26.000   0.060   0.062   0.122
   1.000  27.000   0.060   0.062   0.122
