  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.123   0.119   0.241
   0.025  24.000   0.123   0.120   0.241
   0.050  26.000   0.121   0.120   0.240
   0.075  25.000   0.119   0.119   0.238
   0.100  24.000   0.118   0.117   0.235
   0.125  24.000   0.117   0.116   0.232
   0.150  23.000   0.115   0.114   0.229
   0.175  24.000   0.113   0.112   0.225
   0.200  25.000   0.110   0.110   0.220
   0.225  27.000   0.107   0.108   0.215
   0.250  27.000   0.104   0.106   0.210
   0.275  28.000   0.100   0.103   0.204
   0.300  27.000   0.097   0.100   0.199
   0.325  27.000   0.094   0.097   0.193
   0.350  26.000   0.091   0.095   0.187
   0.375  26.000   0.088   0.092   0.181
   0.400  26.000   0.085   0.089   0.176
   0.425  26.000   0.082   0.087   0.171
   0.450  26.000   0.080   0.084   0.166
   0.475  26.000   0.077   0.082   0.161
   0.500  26.000   0.075   0.080   0.157
   0.525  26.000   0.073   0.078   0.152
   0.550  27.000   0.071   0.076   0.149
   0.575  27.000   0.069   0.074   0.145
   0.600  27.000   0.068   0.072   0.142
   0.625  27.000   0.066   0.071   0.139
   0.650  27.000   0.065   0.069   0.136
   0.675  27.000   0.063   0.068   0.133
   0.700  27.000   0.062   0.066   0.130
   0.725  27.000   0.061   0.065   0.128
   0.750  27.000   0.060   0.064   0.126
   0.775  27.000   0.059   0.063   0.124
   0.800  26.000   0.058   0.062   0.122
   0.825  26.000   0.057   0.061   0.120
   0.850  26.000   0.056   0.060   0.118
   0.875  26.000   0.056   0.060   0.117
   0.900  27.000   0.055   0.059   0.115
   0.925  27.000   0.054   0.058   0.114
   0.950  27.000   0.054   0.058   0.114
   0.975  27.000   0.054   0.058   0.114
   1.000  27.000   0.054   0.058   0.114
