  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.129   0.133   0.264
   0.025  24.000   0.131   0.134   0.266
   0.050  21.000   0.132   0.135   0.269
   0.075  21.000   0.133   0.137   0.272
   0.100  22.000   0.133   0.140   0.276
   0.125  22.000   0.133   0.142   0.278
   0.150  19.000   0.133   0.143   0.279
   0.175  20.000   0.132   0.143   0.279
   0.200  20.000   0.131   0.142   0.277
   0.225  21.000   0.129   0.141   0.275
   0.250  21.000   0.127   0.139   0.271
   0.275  21.000   0.125   0.136   0.266
   0.300  21.000   0.123   0.134   0.261
   0.325  21.000   0.120   0.131   0.255
   0.350  21.000   0.117   0.128   0.249
   0.375  21.000   0.114   0.125   0.243
   0.400  21.000   0.112   0.121   0.237
   0.425  22.000   0.109   0.118   0.231
   0.450  22.000   0.106   0.115   0.225
   0.475  22.000   0.103   0.112   0.219
   0.500  22.000   0.101   0.109   0.214
   0.525  22.000   0.098   0.107   0.208
   0.550  22.000   0.096   0.104   0.203
   0.575  22.000   0.094   0.101   0.199
   0.600  22.000   0.092   0.099   0.194
   0.625  23.000   0.090   0.097   0.190
   0.650  22.000   0.088   0.095   0.186
   0.675  21.000   0.086   0.093   0.182
   0.700  21.000   0.085   0.091   0.179
   0.725  21.000   0.083   0.089   0.175
   0.750  21.000   0.082   0.088   0.172
   0.775  21.000   0.080   0.086   0.169
   0.800  21.000   0.079   0.085   0.166
   0.825  21.000   0.078   0.083   0.164
   0.850  21.000   0.077   0.082   0.161
   0.875  21.000   0.076   0.081   0.159
   0.900  21.000   0.075   0.080   0.157
   0.925  21.000   0.074   0.079   0.155
   0.950  20.000   0.074   0.079   0.154
   0.975  21.000   0.074   0.078   0.154
   1.000  21.000   0.074   0.078   0.154
