  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.120   0.121   0.241
   0.025  26.000   0.122   0.125   0.249
   0.050  25.000   0.124   0.129   0.255
   0.075  26.000   0.125   0.131   0.259
   0.100  26.000   0.125   0.132   0.260
   0.125  27.000   0.124   0.132   0.260
   0.150  28.000   0.122   0.131   0.257
   0.175  29.000   0.120   0.129   0.252
   0.200  29.000   0.117   0.126   0.247
   0.225  29.000   0.114   0.122   0.240
   0.250  30.000   0.110   0.119   0.232
   0.275  30.000   0.106   0.115   0.224
   0.300  29.000   0.102   0.111   0.217
   0.325  29.000   0.099   0.107   0.209
   0.350  28.000   0.095   0.103   0.201
   0.375  28.000   0.092   0.099   0.194
   0.400  28.000   0.089   0.096   0.187
   0.425  28.000   0.086   0.092   0.181
   0.450  28.000   0.083   0.089   0.175
   0.475  28.000   0.081   0.086   0.170
   0.500  28.000   0.078   0.084   0.164
   0.525  28.000   0.076   0.081   0.160
   0.550  28.000   0.074   0.079   0.155
   0.575  28.000   0.072   0.077   0.151
   0.600  28.000   0.071   0.075   0.148
   0.625  28.000   0.069   0.073   0.144
   0.650  28.000   0.068   0.072   0.141
   0.675  28.000   0.066   0.070   0.138
   0.700  28.000   0.065   0.069   0.136
   0.725  28.000   0.064   0.068   0.133
   0.750  28.000   0.063   0.066   0.131
   0.775  28.000   0.062   0.065   0.129
   0.800  28.000   0.061   0.064   0.127
   0.825  28.000   0.060   0.063   0.125
   0.850  29.000   0.060   0.062   0.123
   0.875  29.000   0.059   0.061   0.121
   0.900  29.000   0.059   0.062   0.121
   0.925  29.000   0.059   0.062   0.122
   0.950  29.000   0.059   0.062   0.122
   0.975  29.000   0.059   0.062   0.122
   1.000  29.000   0.059   0.062   0.122
