  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.123   0.098   0.172   0.070   0.000   0.040
   0.025   7.000   0.121   0.096   0.180   0.066   0.000   0.040
   0.050   7.000   0.119   0.093   0.190   0.061   0.000   0.041
   0.075   7.000   0.118   0.090   0.200   0.054   0.000   0.041
   0.100   7.000   0.115   0.087   0.208   0.048   0.000   0.039
   0.125   6.000   0.113   0.084   0.215   0.044   0.000   0.036
   0.150   6.000   0.111   0.081   0.223   0.042   0.000   0.031
   0.175   6.000   0.110   0.080   0.231   0.040   0.001   0.027
   0.200   6.000   0.109   0.078   0.239   0.040   0.001   0.023
   0.225   6.000   0.110   0.077   0.247   0.040   0.001   0.020
   0.250   5.000   0.110   0.077   0.255   0.041   0.001   0.018
   0.275   5.000   0.111   0.076   0.263   0.042   0.001   0.016
   0.300   5.000   0.112   0.076   0.270   0.043   0.001   0.015
   0.325   5.000   0.113   0.077   0.277   0.044   0.001   0.015
   0.350   5.000   0.114   0.077   0.284   0.045   0.001   0.015
   0.375   5.000   0.115   0.078   0.289   0.046   0.001   0.017
   0.400   5.000   0.116   0.079   0.295   0.047   0.001   0.019
   0.425   5.000   0.116   0.080   0.300   0.048   0.001   0.022
   0.450   5.000   0.116   0.081   0.304   0.048   0.001   0.027
   0.475   6.000   0.116   0.081   0.307   0.049   0.001   0.031
   0.500   6.000   0.115   0.082   0.310   0.050   0.001   0.037
   0.525   7.000   0.114   0.083   0.313   0.050   0.001   0.043
   0.550   6.000   0.112   0.083   0.315   0.050   0.001   0.050
   0.575   6.000   0.110   0.084   0.316   0.050   0.001   0.058
   0.600   6.000   0.108   0.084   0.317   0.050   0.001   0.066
   0.625   6.000   0.105   0.084   0.317   0.050   0.001   0.074
   0.650   6.000   0.103   0.084   0.317   0.050   0.001   0.083
   0.675   6.000   0.100   0.084   0.317   0.050   0.001   0.092
   0.700   6.000   0.096   0.084   0.317   0.050   0.001   0.102
   0.725   6.000   0.093   0.084   0.316   0.049   0.001   0.111
   0.750   6.000   0.090   0.084   0.314   0.049   0.001   0.121
   0.775   6.000   0.086   0.083   0.313   0.049   0.001   0.131
   0.800   6.000   0.083   0.082   0.311   0.049   0.001   0.141
   0.825   6.000   0.079   0.082   0.309   0.048   0.001   0.151
   0.850   6.000   0.076   0.081   0.307   0.048   0.001   0.160
   0.875   6.000   0.073   0.080   0.305   0.048   0.001   0.170
   0.900   7.000   0.069   0.080   0.303   0.048   0.001   0.180
   0.925   8.000   0.066   0.079   0.301   0.047   0.001   0.189
   0.950   8.000   0.063   0.077   0.297   0.047   0.001   0.197
   0.975   8.000   0.059   0.076   0.293   0.047   0.001   0.205
   1.000   8.000   0.056   0.075   0.290   0.046   0.001   0.212
