  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.124   0.119   0.241
   0.025  24.000   0.123   0.120   0.242
   0.050  25.000   0.122   0.119   0.240
   0.075  24.000   0.120   0.118   0.238
   0.100  22.000   0.119   0.117   0.235
   0.125  22.000   0.118   0.115   0.232
   0.150  22.000   0.116   0.114   0.228
   0.175  22.000   0.114   0.112   0.225
   0.200  22.000   0.111   0.109   0.220
   0.225  23.000   0.108   0.107   0.215
   0.250  25.000   0.105   0.105   0.209
   0.275  27.000   0.102   0.102   0.204
   0.300  27.000   0.098   0.099   0.198
   0.325  27.000   0.095   0.097   0.192
   0.350  28.000   0.092   0.094   0.187
   0.375  28.000   0.089   0.091   0.181
   0.400  27.000   0.086   0.089   0.176
   0.425  27.000   0.083   0.086   0.171
   0.450  26.000   0.081   0.084   0.166
   0.475  26.000   0.078   0.082   0.162
   0.500  26.000   0.076   0.080   0.157
   0.525  26.000   0.074   0.078   0.153
   0.550  26.000   0.072   0.076   0.149
   0.575  26.000   0.070   0.074   0.146
   0.600  26.000   0.069   0.072   0.143
   0.625  26.000   0.067   0.071   0.140
   0.650  26.000   0.066   0.069   0.137
   0.675  26.000   0.064   0.068   0.134
   0.700  26.000   0.063   0.067   0.131
   0.725  27.000   0.062   0.066   0.129
   0.750  27.000   0.061   0.064   0.127
   0.775  27.000   0.060   0.063   0.125
   0.800  26.000   0.059   0.062   0.123
   0.825  26.000   0.058   0.061   0.121
   0.850  26.000   0.057   0.061   0.119
   0.875  26.000   0.056   0.060   0.117
   0.900  26.000   0.055   0.059   0.116
   0.925  26.000   0.055   0.058   0.115
   0.950  26.000   0.054   0.058   0.113
   0.975  26.000   0.054   0.058   0.113
   1.000  26.000   0.054   0.058   0.113
