  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.118   0.117   0.234
   0.025  23.000   0.117   0.118   0.235
   0.050  23.000   0.117   0.118   0.235
   0.075  25.000   0.115   0.117   0.233
   0.100  25.000   0.114   0.116   0.231
   0.125  27.000   0.113   0.115   0.228
   0.150  26.000   0.111   0.114   0.226
   0.175  27.000   0.108   0.113   0.223
   0.200  28.000   0.105   0.111   0.219
   0.225  28.000   0.102   0.108   0.213
   0.250  28.000   0.099   0.106   0.208
   0.275  28.000   0.096   0.103   0.202
   0.300  28.000   0.093   0.100   0.195
   0.325  28.000   0.090   0.096   0.189
   0.350  27.000   0.087   0.093   0.182
   0.375  28.000   0.084   0.090   0.176
   0.400  28.000   0.081   0.087   0.170
   0.425  29.000   0.078   0.084   0.165
   0.450  28.000   0.076   0.081   0.160
   0.475  28.000   0.074   0.079   0.155
   0.500  27.000   0.072   0.076   0.150
   0.525  28.000   0.070   0.074   0.146
   0.550  28.000   0.068   0.072   0.142
   0.575  28.000   0.066   0.070   0.138
   0.600  28.000   0.065   0.068   0.134
   0.625  28.000   0.063   0.067   0.131
   0.650  28.000   0.062   0.065   0.128
   0.675  28.000   0.061   0.063   0.125
   0.700  28.000   0.060   0.062   0.123
   0.725  28.000   0.058   0.061   0.120
   0.750  28.000   0.057   0.060   0.118
   0.775  28.000   0.056   0.059   0.116
   0.800  28.000   0.055   0.058   0.114
   0.825  30.000   0.054   0.057   0.112
   0.850  30.000   0.052   0.056   0.110
   0.875  27.000   0.051   0.055   0.108
   0.900  28.000   0.051   0.055   0.107
   0.925  27.000   0.050   0.054   0.106
   0.950  29.000   0.051   0.053   0.105
   0.975  27.000   0.051   0.053   0.105
   1.000  26.000   0.052   0.053   0.106
