  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.217   0.040   0.307   0.017   0.025
   0.025   4.000   0.000   0.210   0.042   0.313   0.017   0.022
   0.050   4.000   0.000   0.204   0.044   0.320   0.017   0.019
   0.075   4.000   0.000   0.198   0.047   0.328   0.018   0.016
   0.100   4.000   0.000   0.194   0.050   0.337   0.019   0.014
   0.125   4.000   0.000   0.191   0.053   0.347   0.020   0.012
   0.150   4.000   0.000   0.189   0.056   0.358   0.021   0.010
   0.175   4.000   0.000   0.182   0.056   0.358   0.021   0.009
   0.200   4.000   0.000   0.174   0.054   0.349   0.019   0.009
   0.225   4.000   0.000   0.166   0.054   0.341   0.018   0.011
   0.250   3.000   0.000   0.161   0.054   0.334   0.017   0.012
   0.275   3.000   0.000   0.156   0.054   0.329   0.016   0.015
   0.300   3.000   0.000   0.152   0.055   0.324   0.015   0.017
   0.325   3.000   0.000   0.148   0.056   0.321   0.015   0.020
   0.350   3.000   0.000   0.145   0.057   0.318   0.014   0.023
   0.375   3.000   0.000   0.143   0.058   0.316   0.014   0.026
   0.400   3.000   0.000   0.141   0.060   0.314   0.014   0.029
   0.425   3.000   0.000   0.139   0.061   0.313   0.013   0.033
   0.450   3.000   0.000   0.137   0.062   0.312   0.013   0.037
   0.475   3.000   0.000   0.135   0.063   0.312   0.013   0.041
   0.500   3.000   0.000   0.133   0.064   0.312   0.012   0.046
   0.525   4.000   0.000   0.132   0.065   0.312   0.012   0.051
   0.550   4.000   0.000   0.130   0.066   0.312   0.012   0.056
   0.575   4.000   0.000   0.129   0.066   0.312   0.011   0.061
   0.600   5.000   0.000   0.128   0.066   0.313   0.011   0.067
   0.625   5.000   0.000   0.126   0.066   0.314   0.011   0.073
   0.650   5.000   0.000   0.125   0.066   0.314   0.010   0.079
   0.675   5.000   0.000   0.123   0.066   0.315   0.010   0.085
   0.700   5.000   0.000   0.122   0.065   0.315   0.010   0.091
   0.725   5.000   0.000   0.121   0.064   0.316   0.010   0.098
   0.750   5.000   0.000   0.119   0.064   0.316   0.009   0.105
   0.775   5.000   0.000   0.118   0.063   0.316   0.009   0.112
   0.800   7.000   0.000   0.116   0.061   0.316   0.009   0.119
   0.825   7.000   0.000   0.115   0.060   0.316   0.008   0.126
   0.850   7.000   0.000   0.113   0.059   0.316   0.008   0.134
   0.875   7.000   0.000   0.112   0.057   0.316   0.008   0.141
   0.900   7.000   0.000   0.110   0.056   0.316   0.008   0.149
   0.925   8.000   0.000   0.109   0.055   0.315   0.008   0.156
   0.950   8.000   0.000   0.107   0.053   0.315   0.007   0.164
   0.975   8.000   0.000   0.105   0.051   0.314   0.007   0.171
   1.000   8.000   0.000   0.104   0.050   0.314   0.007   0.179
