  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.154   0.035   0.052   0.071   0.064   0.079
   0.025   7.000   0.150   0.034   0.051   0.064   0.068   0.081
   0.050   7.000   0.146   0.033   0.050   0.054   0.073   0.085
   0.075   7.000   0.142   0.032   0.048   0.045   0.078   0.089
   0.100   7.000   0.138   0.032   0.047   0.038   0.082   0.090
   0.125   8.000   0.134   0.032   0.045   0.034   0.087   0.090
   0.150   8.000   0.132   0.033   0.044   0.032   0.091   0.090
   0.175   8.000   0.130   0.033   0.043   0.031   0.096   0.090
   0.200   8.000   0.130   0.034   0.043   0.031   0.100   0.091
   0.225   8.000   0.131   0.035   0.043   0.032   0.106   0.091
   0.250   8.000   0.132   0.035   0.043   0.033   0.112   0.092
   0.275   8.000   0.134   0.036   0.044   0.034   0.118   0.093
   0.300   8.000   0.136   0.037   0.045   0.035   0.124   0.094
   0.325   8.000   0.139   0.037   0.046   0.037   0.131   0.094
   0.350   8.000   0.142   0.038   0.048   0.038   0.138   0.095
   0.375   8.000   0.145   0.038   0.049   0.040   0.145   0.095
   0.400   8.000   0.149   0.038   0.051   0.042   0.152   0.095
   0.425   8.000   0.152   0.038   0.053   0.044   0.160   0.094
   0.450   8.000   0.155   0.038   0.055   0.046   0.168   0.093
   0.475   7.000   0.158   0.038   0.057   0.048   0.176   0.091
   0.500   7.000   0.161   0.038   0.059   0.050   0.184   0.088
   0.525   7.000   0.163   0.037   0.061   0.052   0.192   0.085
   0.550   7.000   0.166   0.037   0.064   0.054   0.201   0.081
   0.575   7.000   0.168   0.036   0.066   0.056   0.210   0.077
   0.600   7.000   0.170   0.036   0.068   0.058   0.218   0.072
   0.625   7.000   0.172   0.035   0.070   0.060   0.227   0.067
   0.650   7.000   0.173   0.034   0.073   0.062   0.236   0.061
   0.675   6.000   0.175   0.033   0.075   0.064   0.245   0.056
   0.700   6.000   0.176   0.032   0.077   0.067   0.254   0.050
   0.725   6.000   0.177   0.032   0.079   0.069   0.262   0.044
   0.750   6.000   0.178   0.031   0.081   0.070   0.270   0.039
   0.775   6.000   0.179   0.030   0.083   0.072   0.278   0.034
   0.800   6.000   0.180   0.029   0.085   0.074   0.285   0.030
   0.825   6.000   0.180   0.028   0.087   0.075   0.291   0.027
   0.850   5.000   0.180   0.027   0.089   0.076   0.297   0.025
   0.875   5.000   0.179   0.026   0.090   0.077   0.302   0.024
   0.900   5.000   0.176   0.025   0.091   0.078   0.304   0.025
   0.925   5.000   0.174   0.024   0.091   0.078   0.307   0.026
   0.950   5.000   0.170   0.022   0.092   0.078   0.308   0.030
   0.975   5.000   0.166   0.021   0.092   0.078   0.309   0.034
   1.000   6.000   0.162   0.020   0.091   0.077   0.310   0.040
