TEXTURE AT STRAIN =    0.7500
   1.905   2.503   0.196  <-- length of phase ellipsoid axes
 -155.69    1.07 -155.36  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
  136.37   48.83 -137.04   0.0003500
