TEXTURE AT STRAIN =    0.7000
   1.824   2.389   0.216  <-- length of phase ellipsoid axes
 -158.51    1.17 -152.92  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
  136.43   48.91 -137.12   0.0003500
