TEXTURE AT STRAIN =    0.4000
   1.513   1.725   0.366  <-- length of phase ellipsoid axes
  135.78    4.46 -126.65  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
  125.70   18.85 -122.44   0.0003500
