TEXTURE AT STRAIN =    0.3500
   1.443   1.633   0.407  <-- length of phase ellipsoid axes
  135.29    4.81 -130.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
  121.93   19.46 -119.05   0.0003500
