TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   68.79  101.81   -7.86  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
  105.00   30.00 -105.00   0.0003500
