TEXTURE AT STRAIN =    0.7500
   2.007   2.421   0.192  <-- length of phase ellipsoid axes
  139.20    2.55 -110.78  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
  140.07   37.21 -136.03   0.0003500
