TEXTURE AT STRAIN =    1.0000
   2.428   2.967   0.128  <-- length of phase ellipsoid axes
  140.56    1.76 -107.88  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
  139.86   45.56 -137.12   0.0003500
