  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.001   0.004   0.154   0.009   0.002   0.321
   0.025   9.000   0.001   0.005   0.151   0.009   0.002   0.316
   0.050   9.000   0.001   0.006   0.148   0.009   0.002   0.311
   0.075  10.000   0.001   0.008   0.146   0.009   0.002   0.308
   0.100  10.000   0.001   0.010   0.145   0.009   0.002   0.307
   0.125  10.000   0.001   0.012   0.143   0.009   0.002   0.306
   0.150  10.000   0.002   0.015   0.143   0.009   0.002   0.307
   0.175  10.000   0.002   0.017   0.143   0.009   0.002   0.309
   0.200  10.000   0.002   0.020   0.144   0.009   0.002   0.312
   0.225  10.000   0.002   0.023   0.146   0.009   0.002   0.316
   0.250  10.000   0.002   0.025   0.148   0.009   0.002   0.321
   0.275  10.000   0.002   0.028   0.150   0.008   0.002   0.326
   0.300  10.000   0.002   0.031   0.154   0.008   0.002   0.332
   0.325   9.000   0.002   0.033   0.158   0.008   0.002   0.339
   0.350   9.000   0.003   0.036   0.161   0.007   0.003   0.346
   0.375   9.000   0.003   0.038   0.164   0.007   0.003   0.349
   0.400   9.000   0.003   0.039   0.166   0.007   0.003   0.346
   0.425   9.000   0.002   0.040   0.168   0.007   0.003   0.340
   0.450   9.000   0.002   0.042   0.171   0.007   0.003   0.335
   0.475   9.000   0.002   0.043   0.174   0.006   0.004   0.332
   0.500   9.000   0.002   0.045   0.178   0.005   0.004   0.331
   0.525   9.000   0.002   0.047   0.182   0.005   0.005   0.332
   0.550   9.000   0.002   0.049   0.185   0.004   0.005   0.334
   0.575   9.000   0.002   0.050   0.189   0.004   0.006   0.337
   0.600   9.000   0.002   0.051   0.192   0.004   0.006   0.341
   0.625   9.000   0.002   0.053   0.195   0.003   0.006   0.345
   0.650   9.000   0.002   0.054   0.198   0.003   0.007   0.349
   0.675   9.000   0.002   0.055   0.200   0.003   0.007   0.353
   0.700   9.000   0.002   0.056   0.202   0.003   0.008   0.357
   0.725   9.000   0.002   0.057   0.204   0.003   0.008   0.361
   0.750   9.000   0.002   0.058   0.206   0.002   0.009   0.364
   0.775   9.000   0.002   0.059   0.208   0.002   0.009   0.368
   0.800   9.000   0.002   0.059   0.210   0.002   0.009   0.371
   0.825   9.000   0.002   0.060   0.211   0.002   0.010   0.373
   0.850   9.000   0.002   0.061   0.213   0.002   0.010   0.376
   0.875  10.000   0.002   0.061   0.214   0.002   0.011   0.378
   0.900  10.000   0.002   0.062   0.215   0.002   0.011   0.380
   0.925  10.000   0.002   0.062   0.216   0.002   0.012   0.379
   0.950  10.000   0.001   0.063   0.216   0.001   0.012   0.378
   0.975  10.000   0.001   0.063   0.216   0.001   0.013   0.377
   1.000  10.000   0.001   0.063   0.217   0.001   0.013   0.376
