  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.056   0.245   0.000   0.195   0.006   0.004   0.082
   0.025   6.000   0.059   0.235   0.001   0.198   0.006   0.005   0.081
   0.050   6.000   0.062   0.225   0.001   0.202   0.005   0.005   0.081
   0.075   6.000   0.065   0.215   0.001   0.203   0.005   0.006   0.079
   0.100   6.000   0.066   0.204   0.001   0.203   0.004   0.006   0.074
   0.125   6.000   0.067   0.194   0.001   0.205   0.004   0.006   0.068
   0.150   6.000   0.068   0.186   0.001   0.208   0.004   0.007   0.062
   0.175   6.000   0.069   0.178   0.002   0.215   0.004   0.007   0.056
   0.200   5.000   0.070   0.173   0.002   0.222   0.004   0.008   0.050
   0.225   5.000   0.072   0.168   0.002   0.231   0.004   0.008   0.045
   0.250   4.000   0.074   0.164   0.002   0.240   0.004   0.009   0.039
   0.275   4.000   0.076   0.160   0.003   0.250   0.004   0.009   0.034
   0.300   4.000   0.078   0.157   0.003   0.261   0.004   0.009   0.029
   0.325   3.000   0.081   0.155   0.003   0.271   0.004   0.010   0.025
   0.350   3.000   0.084   0.152   0.004   0.281   0.005   0.010   0.021
   0.375   3.000   0.086   0.150   0.004   0.291   0.005   0.010   0.017
   0.400   3.000   0.089   0.149   0.004   0.300   0.005   0.010   0.014
   0.425   3.000   0.092   0.147   0.005   0.308   0.006   0.010   0.012
   0.450   3.000   0.094   0.145   0.005   0.315   0.007   0.009   0.011
   0.475   3.000   0.096   0.144   0.005   0.321   0.007   0.009   0.012
   0.500   3.000   0.097   0.143   0.006   0.326   0.008   0.009   0.013
   0.525   3.000   0.098   0.142   0.006   0.330   0.009   0.008   0.015
   0.550   3.000   0.099   0.140   0.006   0.333   0.010   0.008   0.018
   0.575   3.000   0.099   0.139   0.006   0.336   0.010   0.007   0.022
   0.600   3.000   0.098   0.138   0.006   0.338   0.011   0.007   0.027
   0.625   4.000   0.097   0.137   0.006   0.339   0.012   0.007   0.033
   0.650   4.000   0.096   0.136   0.006   0.340   0.013   0.007   0.039
   0.675   4.000   0.094   0.134   0.006   0.341   0.013   0.006   0.046
   0.700   4.000   0.092   0.133   0.006   0.341   0.014   0.006   0.054
   0.725   4.000   0.090   0.132   0.005   0.341   0.014   0.006   0.061
   0.750   5.000   0.087   0.130   0.005   0.340   0.015   0.006   0.070
   0.775   5.000   0.085   0.129   0.005   0.340   0.015   0.006   0.078
   0.800   5.000   0.082   0.128   0.004   0.339   0.015   0.005   0.087
   0.825   5.000   0.079   0.126   0.004   0.338   0.016   0.005   0.096
   0.850   5.000   0.076   0.125   0.004   0.336   0.016   0.005   0.105
   0.875   5.000   0.073   0.123   0.004   0.335   0.016   0.005   0.114
   0.900   6.000   0.070   0.122   0.003   0.333   0.017   0.005   0.123
   0.925   6.000   0.068   0.120   0.003   0.331   0.017   0.005   0.132
   0.950   7.000   0.065   0.119   0.003   0.330   0.017   0.005   0.141
   0.975   7.000   0.062   0.117   0.002   0.328   0.017   0.005   0.150
   1.000   7.000   0.059   0.116   0.002   0.326   0.018   0.004   0.159
