  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  13.000   0.000   0.010   0.000   0.083   0.015   0.322
   0.025  13.000   0.000   0.009   0.000   0.085   0.016   0.313
   0.050  13.000   0.000   0.008   0.000   0.087   0.017   0.304
   0.075  12.000   0.000   0.007   0.000   0.088   0.019   0.298
   0.100  12.000   0.000   0.006   0.000   0.088   0.020   0.294
   0.125  12.000   0.000   0.006   0.000   0.088   0.022   0.294
   0.150  12.000   0.000   0.005   0.000   0.088   0.023   0.295
   0.175  13.000   0.000   0.005   0.000   0.088   0.025   0.298
   0.200  13.000   0.000   0.005   0.000   0.088   0.027   0.303
   0.225  13.000   0.000   0.005   0.000   0.089   0.029   0.308
   0.250  13.000   0.000   0.006   0.000   0.091   0.031   0.315
   0.275  12.000   0.000   0.006   0.000   0.093   0.033   0.322
   0.300  12.000   0.000   0.007   0.000   0.095   0.035   0.329
   0.325  12.000   0.000   0.008   0.000   0.097   0.037   0.336
   0.350  12.000   0.000   0.008   0.000   0.099   0.040   0.343
   0.375  12.000   0.000   0.009   0.000   0.102   0.042   0.350
   0.400  12.000   0.000   0.010   0.000   0.104   0.045   0.357
   0.425  11.000   0.000   0.011   0.000   0.107   0.047   0.363
   0.450  11.000   0.000   0.012   0.000   0.110   0.050   0.369
   0.475  11.000   0.000   0.013   0.000   0.112   0.052   0.375
   0.500  11.000   0.001   0.014   0.000   0.115   0.055   0.380
   0.525  11.000   0.001   0.015   0.000   0.117   0.057   0.384
   0.550  11.000   0.001   0.016   0.000   0.119   0.060   0.388
   0.575  11.000   0.001   0.017   0.000   0.121   0.062   0.392
   0.600  11.000   0.001   0.018   0.000   0.124   0.065   0.395
   0.625  11.000   0.001   0.019   0.000   0.126   0.067   0.398
   0.650  11.000   0.001   0.020   0.000   0.127   0.069   0.400
   0.675  11.000   0.001   0.021   0.000   0.129   0.071   0.402
   0.700  11.000   0.002   0.022   0.000   0.131   0.074   0.404
   0.725  11.000   0.002   0.023   0.000   0.133   0.076   0.406
   0.750  11.000   0.002   0.024   0.000   0.134   0.078   0.407
   0.775  11.000   0.002   0.025   0.000   0.136   0.080   0.408
   0.800  11.000   0.002   0.026   0.000   0.137   0.082   0.409
   0.825  11.000   0.003   0.027   0.000   0.139   0.083   0.409
   0.850  11.000   0.003   0.028   0.000   0.140   0.085   0.410
   0.875  11.000   0.003   0.029   0.000   0.141   0.087   0.410
   0.900  11.000   0.003   0.030   0.000   0.143   0.088   0.410
   0.925  11.000   0.004   0.031   0.000   0.144   0.090   0.410
   0.950  11.000   0.004   0.032   0.000   0.145   0.091   0.407
   0.975  11.000   0.004   0.033   0.000   0.145   0.092   0.405
   1.000  11.000   0.004   0.033   0.000   0.146   0.092   0.402
