  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.099   0.045   0.203   0.116   0.000   0.017
   0.025   5.000   0.095   0.043   0.202   0.113   0.000   0.018
   0.050   5.000   0.093   0.042   0.203   0.111   0.000   0.019
   0.075   6.000   0.091   0.040   0.205   0.109   0.000   0.020
   0.100   6.000   0.090   0.040   0.208   0.108   0.000   0.022
   0.125   6.000   0.090   0.039   0.214   0.106   0.000   0.025
   0.150   7.000   0.090   0.039   0.220   0.104   0.000   0.028
   0.175   7.000   0.091   0.040   0.228   0.103   0.000   0.031
   0.200   7.000   0.092   0.040   0.236   0.102   0.000   0.036
   0.225   7.000   0.094   0.041   0.244   0.100   0.000   0.041
   0.250   7.000   0.095   0.043   0.252   0.099   0.000   0.047
   0.275   7.000   0.097   0.044   0.260   0.097   0.000   0.054
   0.300   7.000   0.098   0.046   0.267   0.095   0.000   0.061
   0.325   7.000   0.098   0.047   0.274   0.093   0.000   0.069
   0.350   7.000   0.098   0.049   0.280   0.092   0.000   0.078
   0.375   7.000   0.098   0.051   0.285   0.090   0.000   0.088
   0.400   7.000   0.097   0.052   0.289   0.088   0.000   0.098
   0.425   7.000   0.095   0.054   0.293   0.086   0.000   0.110
   0.450   7.000   0.093   0.055   0.296   0.084   0.000   0.122
   0.475   6.000   0.090   0.057   0.298   0.081   0.000   0.135
   0.500   6.000   0.087   0.058   0.300   0.079   0.000   0.148
   0.525   6.000   0.083   0.059   0.300   0.076   0.000   0.162
   0.550   6.000   0.079   0.059   0.299   0.074   0.000   0.175
   0.575   7.000   0.076   0.059   0.298   0.072   0.000   0.188
   0.600   7.000   0.072   0.058   0.297   0.071   0.000   0.201
   0.625   7.000   0.069   0.058   0.295   0.070   0.000   0.213
   0.650   8.000   0.066   0.057   0.293   0.069   0.000   0.225
   0.675   8.000   0.063   0.057   0.291   0.068   0.000   0.237
   0.700   9.000   0.060   0.056   0.289   0.068   0.000   0.248
   0.725   9.000   0.057   0.055   0.286   0.068   0.000   0.259
   0.750   9.000   0.055   0.055   0.284   0.068   0.000   0.270
   0.775   9.000   0.052   0.054   0.282   0.068   0.000   0.280
   0.800   9.000   0.050   0.053   0.279   0.068   0.000   0.290
   0.825   9.000   0.048   0.052   0.277   0.068   0.000   0.300
   0.850   9.000   0.045   0.051   0.274   0.068   0.000   0.309
   0.875   9.000   0.043   0.051   0.272   0.068   0.000   0.318
   0.900   9.000   0.042   0.050   0.269   0.068   0.000   0.324
   0.925   9.000   0.040   0.049   0.266   0.068   0.000   0.330
   0.950   9.000   0.038   0.048   0.263   0.067   0.000   0.336
   0.975  10.000   0.036   0.047   0.260   0.067   0.000   0.342
   1.000  10.000   0.035   0.046   0.257   0.067   0.000   0.347
