  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.127   0.125   0.251
   0.025  28.000   0.128   0.126   0.253
   0.050  26.000   0.129   0.126   0.254
   0.075  26.000   0.128   0.126   0.253
   0.100  23.000   0.125   0.125   0.250
   0.125  22.000   0.122   0.123   0.245
   0.150  18.000   0.119   0.121   0.241
   0.175  20.000   0.117   0.121   0.239
   0.200  21.000   0.115   0.122   0.240
   0.225  21.000   0.114   0.122   0.240
   0.250  21.000   0.113   0.122   0.239
   0.275  20.000   0.112   0.121   0.237
   0.300  20.000   0.110   0.119   0.233
   0.325  21.000   0.107   0.117   0.228
   0.350  21.000   0.105   0.114   0.223
   0.375  21.000   0.102   0.111   0.217
   0.400  22.000   0.099   0.108   0.211
   0.425  22.000   0.097   0.105   0.205
   0.450  22.000   0.094   0.102   0.199
   0.475  22.000   0.091   0.099   0.193
   0.500  21.000   0.089   0.096   0.188
   0.525  21.000   0.086   0.093   0.182
   0.550  22.000   0.084   0.091   0.178
   0.575  22.000   0.082   0.088   0.173
   0.600  22.000   0.080   0.086   0.169
   0.625  21.000   0.078   0.084   0.165
   0.650  21.000   0.077   0.082   0.161
   0.675  20.000   0.075   0.081   0.158
   0.700  20.000   0.074   0.079   0.155
   0.725  20.000   0.073   0.078   0.153
   0.750  21.000   0.071   0.077   0.151
   0.775  23.000   0.071   0.076   0.149
   0.800  23.000   0.070   0.075   0.147
   0.825  21.000   0.070   0.075   0.146
   0.850  21.000   0.069   0.074   0.145
   0.875  21.000   0.069   0.074   0.145
   0.900  22.000   0.070   0.073   0.145
   0.925  22.000   0.070   0.073   0.145
   0.950  20.000   0.070   0.073   0.145
   0.975  20.000   0.071   0.073   0.145
   1.000  20.000   0.071   0.074   0.146
