  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.132   0.133   0.265
   0.025  22.000   0.133   0.134   0.268
   0.050  20.000   0.134   0.135   0.269
   0.075  19.000   0.135   0.136   0.271
   0.100  20.000   0.137   0.139   0.276
   0.125  21.000   0.138   0.142   0.281
   0.150  20.000   0.139   0.143   0.284
   0.175  20.000   0.138   0.144   0.284
   0.200  21.000   0.136   0.143   0.282
   0.225  21.000   0.134   0.142   0.279
   0.250  22.000   0.131   0.140   0.275
   0.275  22.000   0.128   0.137   0.270
   0.300  23.000   0.125   0.135   0.264
   0.325  23.000   0.122   0.132   0.258
   0.350  23.000   0.119   0.129   0.252
   0.375  23.000   0.116   0.125   0.246
   0.400  23.000   0.113   0.122   0.239
   0.425  23.000   0.110   0.119   0.233
   0.450  22.000   0.107   0.116   0.227
   0.475  22.000   0.104   0.113   0.221
   0.500  21.000   0.102   0.110   0.216
   0.525  21.000   0.099   0.108   0.210
   0.550  21.000   0.097   0.105   0.205
   0.575  21.000   0.095   0.103   0.201
   0.600  20.000   0.093   0.100   0.196
   0.625  20.000   0.091   0.098   0.192
   0.650  20.000   0.089   0.096   0.188
   0.675  20.000   0.087   0.094   0.185
   0.700  20.000   0.086   0.093   0.181
   0.725  20.000   0.084   0.091   0.178
   0.750  19.000   0.083   0.089   0.175
   0.775  19.000   0.081   0.088   0.172
   0.800  19.000   0.080   0.087   0.170
   0.825  19.000   0.079   0.085   0.167
   0.850  19.000   0.078   0.084   0.165
   0.875  19.000   0.077   0.083   0.163
   0.900  19.000   0.077   0.083   0.163
   0.925  19.000   0.077   0.083   0.163
   0.950  19.000   0.077   0.083   0.163
   0.975  19.000   0.078   0.084   0.164
   1.000  19.000   0.078   0.084   0.164
