  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.072   0.000   0.234   0.004   0.029   0.178
   0.025   7.000   0.072   0.000   0.222   0.003   0.026   0.174
   0.050   7.000   0.072   0.000   0.212   0.003   0.024   0.170
   0.075   7.000   0.072   0.000   0.204   0.002   0.023   0.168
   0.100   7.000   0.073   0.000   0.198   0.002   0.022   0.168
   0.125   7.000   0.074   0.000   0.193   0.001   0.021   0.170
   0.150   7.000   0.076   0.000   0.190   0.001   0.020   0.172
   0.175   7.000   0.078   0.000   0.187   0.001   0.019   0.176
   0.200   7.000   0.080   0.000   0.185   0.001   0.018   0.180
   0.225   8.000   0.083   0.000   0.183   0.001   0.017   0.186
   0.250   8.000   0.086   0.000   0.182   0.001   0.016   0.192
   0.275   8.000   0.089   0.000   0.182   0.001   0.015   0.199
   0.300   8.000   0.092   0.000   0.182   0.001   0.014   0.207
   0.325   8.000   0.095   0.000   0.182   0.000   0.012   0.214
   0.350   8.000   0.099   0.000   0.183   0.000   0.011   0.222
   0.375   8.000   0.102   0.000   0.183   0.000   0.010   0.230
   0.400   8.000   0.106   0.000   0.184   0.000   0.008   0.238
   0.425   8.000   0.109   0.000   0.185   0.000   0.007   0.246
   0.450   8.000   0.113   0.000   0.186   0.000   0.006   0.253
   0.475   8.000   0.116   0.000   0.187   0.000   0.005   0.260
   0.500   8.000   0.119   0.000   0.187   0.000   0.004   0.267
   0.525   8.000   0.122   0.001   0.188   0.000   0.003   0.273
   0.550   8.000   0.125   0.001   0.189   0.000   0.002   0.279
   0.575   8.000   0.127   0.001   0.190   0.000   0.002   0.285
   0.600   8.000   0.130   0.001   0.190   0.000   0.001   0.290
   0.625   8.000   0.132   0.001   0.191   0.000   0.001   0.295
   0.650   8.000   0.134   0.001   0.191   0.000   0.001   0.300
   0.675   8.000   0.136   0.001   0.192   0.000   0.001   0.304
   0.700   8.000   0.138   0.001   0.192   0.000   0.000   0.308
   0.725   8.000   0.140   0.001   0.192   0.000   0.000   0.312
   0.750   8.000   0.142   0.001   0.193   0.000   0.000   0.315
   0.775   8.000   0.144   0.001   0.193   0.000   0.000   0.319
   0.800   8.000   0.145   0.001   0.193   0.000   0.000   0.322
   0.825   8.000   0.147   0.001   0.193   0.000   0.000   0.325
   0.850   7.000   0.148   0.001   0.193   0.000   0.000   0.328
   0.875   7.000   0.150   0.001   0.193   0.000   0.000   0.330
   0.900   7.000   0.151   0.001   0.193   0.000   0.000   0.333
   0.925   7.000   0.152   0.001   0.193   0.000   0.000   0.335
   0.950   7.000   0.153   0.002   0.194   0.000   0.000   0.337
   0.975   7.000   0.154   0.002   0.194   0.000   0.000   0.339
   1.000   7.000   0.155   0.002   0.193   0.000   0.000   0.339
