  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.038   0.000   0.245   0.010   0.008   0.088   0.141
   0.025   7.000   0.041   0.000   0.236   0.010   0.007   0.086   0.143
   0.050   7.000   0.043   0.000   0.224   0.011   0.006   0.081   0.140
   0.075   8.000   0.044   0.000   0.212   0.011   0.005   0.078   0.136
   0.100   8.000   0.045   0.000   0.203   0.012   0.005   0.076   0.132
   0.125   8.000   0.046   0.000   0.195   0.012   0.004   0.076   0.129
   0.150   8.000   0.047   0.000   0.189   0.013   0.004   0.077   0.128
   0.175   8.000   0.049   0.000   0.185   0.014   0.004   0.078   0.128
   0.200   8.000   0.051   0.000   0.182   0.015   0.004   0.080   0.129
   0.225   8.000   0.053   0.000   0.180   0.016   0.004   0.082   0.130
   0.250   8.000   0.055   0.000   0.178   0.017   0.004   0.084   0.132
   0.275   8.000   0.058   0.000   0.177   0.017   0.004   0.087   0.135
   0.300   8.000   0.061   0.000   0.177   0.018   0.004   0.090   0.139
   0.325   8.000   0.064   0.000   0.177   0.018   0.004   0.092   0.143
   0.350   8.000   0.068   0.000   0.177   0.019   0.004   0.095   0.147
   0.375   8.000   0.071   0.000   0.178   0.019   0.004   0.097   0.151
   0.400   8.000   0.075   0.000   0.178   0.019   0.005   0.100   0.155
   0.425   8.000   0.078   0.000   0.179   0.019   0.005   0.102   0.160
   0.450   8.000   0.082   0.000   0.180   0.020   0.005   0.104   0.164
   0.475   8.000   0.085   0.000   0.181   0.020   0.005   0.106   0.169
   0.500   8.000   0.089   0.000   0.181   0.020   0.005   0.107   0.173
   0.525   8.000   0.092   0.000   0.182   0.020   0.005   0.109   0.178
   0.550   8.000   0.096   0.000   0.183   0.020   0.006   0.110   0.182
   0.575   8.000   0.099   0.000   0.184   0.020   0.006   0.111   0.186
   0.600   8.000   0.103   0.000   0.184   0.020   0.006   0.112   0.190
   0.625   8.000   0.106   0.000   0.185   0.019   0.006   0.112   0.194
   0.650   8.000   0.109   0.000   0.186   0.019   0.006   0.112   0.199
   0.675   8.000   0.112   0.000   0.186   0.019   0.006   0.112   0.203
   0.700   8.000   0.115   0.000   0.187   0.019   0.006   0.112   0.207
   0.725   8.000   0.117   0.000   0.187   0.019   0.006   0.111   0.211
   0.750   8.000   0.120   0.000   0.188   0.018   0.006   0.110   0.215
   0.775   8.000   0.123   0.001   0.188   0.018   0.006   0.109   0.219
   0.800   8.000   0.125   0.001   0.189   0.018   0.006   0.107   0.223
   0.825   8.000   0.128   0.001   0.189   0.018   0.006   0.106   0.228
   0.850   8.000   0.130   0.001   0.190   0.017   0.006   0.103   0.232
   0.875   8.000   0.132   0.001   0.191   0.017   0.006   0.101   0.237
   0.900   8.000   0.134   0.001   0.191   0.016   0.005   0.098   0.241
   0.925   8.000   0.136   0.001   0.192   0.016   0.005   0.095   0.246
   0.950   8.000   0.138   0.001   0.192   0.015   0.005   0.091   0.250
   0.975   8.000   0.139   0.001   0.192   0.015   0.005   0.087   0.254
   1.000   8.000   0.140   0.001   0.192   0.014   0.004   0.082   0.258
