  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.129   0.123   0.249
   0.025  28.000   0.128   0.123   0.249
   0.050  28.000   0.127   0.123   0.248
   0.075  26.000   0.125   0.122   0.245
   0.100  26.000   0.123   0.120   0.242
   0.125  25.000   0.120   0.119   0.238
   0.150  23.000   0.118   0.117   0.234
   0.175  21.000   0.116   0.116   0.232
   0.200  23.000   0.115   0.116   0.231
   0.225  23.000   0.114   0.116   0.231
   0.250  22.000   0.113   0.116   0.231
   0.275  22.000   0.112   0.116   0.230
   0.300  22.000   0.111   0.116   0.229
   0.325  21.000   0.109   0.115   0.227
   0.350  22.000   0.108   0.114   0.225
   0.375  22.000   0.106   0.113   0.222
   0.400  22.000   0.104   0.112   0.220
   0.425  22.000   0.102   0.111   0.217
   0.450  22.000   0.101   0.109   0.213
   0.475  21.000   0.099   0.108   0.210
   0.500  21.000   0.097   0.106   0.207
   0.525  21.000   0.096   0.104   0.204
   0.550  21.000   0.094   0.103   0.200
   0.575  21.000   0.093   0.101   0.197
   0.600  21.000   0.091   0.099   0.194
   0.625  21.000   0.090   0.098   0.191
   0.650  21.000   0.089   0.096   0.188
   0.675  22.000   0.087   0.095   0.186
   0.700  22.000   0.086   0.094   0.183
   0.725  22.000   0.085   0.092   0.180
   0.750  22.000   0.084   0.091   0.178
   0.775  22.000   0.083   0.090   0.176
   0.800  22.000   0.082   0.089   0.173
   0.825  22.000   0.081   0.087   0.171
   0.850  22.000   0.080   0.086   0.169
   0.875  22.000   0.079   0.085   0.167
   0.900  21.000   0.078   0.084   0.165
   0.925  21.000   0.078   0.084   0.164
   0.950  21.000   0.077   0.083   0.162
   0.975  21.000   0.076   0.082   0.160
   1.000  21.000   0.075   0.081   0.159
