  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.007   0.402   0.000   0.000   0.001   0.000   0.197
   0.025   5.000   0.004   0.401   0.000   0.000   0.001   0.000   0.200
   0.050   5.000   0.002   0.399   0.000   0.000   0.001   0.000   0.204
   0.075   5.000   0.001   0.396   0.001   0.000   0.000   0.000   0.208
   0.100   6.000   0.001   0.392   0.001   0.000   0.000   0.000   0.213
   0.125   6.000   0.000   0.387   0.003   0.000   0.000   0.000   0.218
   0.150   6.000   0.000   0.382   0.004   0.000   0.000   0.000   0.224
   0.175   6.000   0.000   0.376   0.007   0.000   0.000   0.000   0.229
   0.200   6.000   0.000   0.369   0.010   0.000   0.000   0.000   0.236
   0.225   6.000   0.000   0.362   0.013   0.000   0.000   0.000   0.242
   0.250   6.000   0.000   0.355   0.017   0.000   0.000   0.000   0.249
   0.275   7.000   0.000   0.348   0.021   0.000   0.000   0.000   0.255
   0.300   8.000   0.000   0.341   0.025   0.000   0.000   0.000   0.262
   0.325   8.000   0.000   0.334   0.030   0.000   0.000   0.000   0.269
   0.350   8.000   0.000   0.328   0.034   0.000   0.000   0.000   0.276
   0.375   8.000   0.000   0.322   0.039   0.000   0.000   0.000   0.283
   0.400   8.000   0.000   0.316   0.044   0.000   0.000   0.000   0.290
   0.425   8.000   0.000   0.311   0.049   0.000   0.000   0.000   0.297
   0.450   8.000   0.000   0.306   0.055   0.000   0.000   0.000   0.303
   0.475   8.000   0.000   0.301   0.060   0.000   0.000   0.000   0.309
   0.500   8.000   0.000   0.297   0.065   0.000   0.000   0.000   0.315
   0.525   8.000   0.000   0.293   0.071   0.000   0.000   0.000   0.321
   0.550   9.000   0.000   0.289   0.076   0.000   0.000   0.000   0.326
   0.575   9.000   0.000   0.286   0.081   0.000   0.000   0.000   0.331
   0.600   9.000   0.000   0.282   0.086   0.000   0.000   0.000   0.335
   0.625   9.000   0.000   0.279   0.091   0.000   0.000   0.000   0.339
   0.650   9.000   0.000   0.276   0.096   0.000   0.000   0.000   0.343
   0.675   9.000   0.000   0.273   0.101   0.000   0.000   0.000   0.347
   0.700   9.000   0.000   0.270   0.106   0.000   0.000   0.000   0.350
   0.725   9.000   0.000   0.267   0.111   0.000   0.000   0.000   0.354
   0.750   9.000   0.000   0.264   0.115   0.000   0.000   0.000   0.357
   0.775   9.000   0.000   0.262   0.119   0.000   0.000   0.000   0.359
   0.800   9.000   0.000   0.259   0.123   0.000   0.000   0.000   0.362
   0.825   9.000   0.000   0.257   0.127   0.000   0.000   0.000   0.364
   0.850   9.000   0.000   0.255   0.131   0.000   0.000   0.000   0.367
   0.875   9.000   0.000   0.253   0.135   0.000   0.000   0.000   0.369
   0.900   9.000   0.000   0.251   0.138   0.000   0.000   0.000   0.371
   0.925   9.000   0.000   0.249   0.142   0.000   0.000   0.000   0.373
   0.950   9.000   0.000   0.247   0.145   0.000   0.000   0.000   0.375
   0.975   9.000   0.000   0.245   0.148   0.000   0.000   0.000   0.376
   1.000   9.000   0.000   0.244   0.151   0.000   0.000   0.000   0.378
