          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.59087E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12524E+02  0.25498E+02 -0.38022E+02 -0.22180E+01  0.53373E+01 -0.20046E+01      982.00
  0.24131E-01  0.58948E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12505E+02  0.25467E+02 -0.37972E+02 -0.19412E+01  0.52478E+01 -0.18986E+01      982.00
  0.48287E-01  0.58842E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12480E+02  0.25456E+02 -0.37937E+02 -0.16699E+01  0.51545E+01 -0.18154E+01      982.00
  0.72464E-01  0.58768E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12453E+02  0.25465E+02 -0.37918E+02 -0.13915E+01  0.50597E+01 -0.17444E+01      982.00
  0.96659E-01  0.58764E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12427E+02  0.25512E+02 -0.37939E+02 -0.11105E+01  0.49682E+01 -0.16817E+01      982.00
  0.12087E+00  0.58838E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12406E+02  0.25596E+02 -0.38002E+02 -0.85451E+00  0.48905E+01 -0.16424E+01      982.00
  0.14509E+00  0.59016E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12393E+02  0.25730E+02 -0.38123E+02 -0.62823E+00  0.48377E+01 -0.16271E+01      982.00
  0.16931E+00  0.59293E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12393E+02  0.25908E+02 -0.38302E+02 -0.43030E+00  0.48067E+01 -0.16315E+01      982.00
  0.19354E+00  0.59632E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12404E+02  0.26111E+02 -0.38515E+02 -0.26296E+00  0.47972E+01 -0.16575E+01      982.00
  0.21776E+00  0.60044E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12430E+02  0.26340E+02 -0.38770E+02 -0.12698E+00  0.48106E+01 -0.17085E+01      982.00
  0.24197E+00  0.60479E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12470E+02  0.26569E+02 -0.39039E+02 -0.94019E-02  0.48342E+01 -0.17724E+01      982.00
  0.26618E+00  0.60930E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12517E+02  0.26799E+02 -0.39316E+02  0.91626E-01  0.48706E+01 -0.18531E+01      982.00
  0.29038E+00  0.61383E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12573E+02  0.27021E+02 -0.39594E+02  0.18016E+00  0.49158E+01 -0.19497E+01      982.00
  0.31456E+00  0.61840E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12647E+02  0.27232E+02 -0.39879E+02  0.24276E+00  0.49524E+01 -0.20477E+01      982.00
  0.33875E+00  0.62255E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12717E+02  0.27418E+02 -0.40135E+02  0.29816E+00  0.50005E+01 -0.21621E+01      982.00
  0.36292E+00  0.62667E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12799E+02  0.27594E+02 -0.40393E+02  0.33761E+00  0.50340E+01 -0.22756E+01      982.00
  0.38709E+00  0.63050E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12885E+02  0.27749E+02 -0.40634E+02  0.36861E+00  0.50624E+01 -0.23945E+01      982.00
  0.41126E+00  0.63398E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12973E+02  0.27885E+02 -0.40857E+02  0.38892E+00  0.50775E+01 -0.24995E+01      982.00
  0.43543E+00  0.63732E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13060E+02  0.28009E+02 -0.41069E+02  0.40873E+00  0.50969E+01 -0.26271E+01      982.00
  0.45959E+00  0.64041E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13146E+02  0.28120E+02 -0.41267E+02  0.42798E+00  0.51080E+01 -0.27484E+01      982.00
  0.48376E+00  0.64325E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13233E+02  0.28215E+02 -0.41448E+02  0.43703E+00  0.51162E+01 -0.28841E+01      982.00
  0.50792E+00  0.64596E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13320E+02  0.28301E+02 -0.41621E+02  0.44797E+00  0.51205E+01 -0.30207E+01      982.00
  0.53208E+00  0.64831E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13403E+02  0.28368E+02 -0.41771E+02  0.44765E+00  0.51195E+01 -0.31636E+01      982.00
  0.55625E+00  0.65053E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13485E+02  0.28428E+02 -0.41913E+02  0.44263E+00  0.51123E+01 -0.33091E+01      982.00
  0.58041E+00  0.65252E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13562E+02  0.28477E+02 -0.42040E+02  0.43355E+00  0.50990E+01 -0.34568E+01      982.00
  0.60457E+00  0.65433E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13638E+02  0.28517E+02 -0.42155E+02  0.42198E+00  0.50821E+01 -0.36056E+01      982.00
  0.62873E+00  0.65616E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13712E+02  0.28559E+02 -0.42271E+02  0.41766E+00  0.50655E+01 -0.37535E+01      982.00
  0.65288E+00  0.65772E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13782E+02  0.28587E+02 -0.42369E+02  0.40249E+00  0.50428E+01 -0.39021E+01      982.00
  0.67704E+00  0.65919E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13846E+02  0.28615E+02 -0.42461E+02  0.38607E+00  0.50150E+01 -0.40495E+01      982.00
  0.70120E+00  0.66059E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13908E+02  0.28640E+02 -0.42548E+02  0.36880E+00  0.49850E+01 -0.41944E+01      982.00
  0.72535E+00  0.66200E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13971E+02  0.28665E+02 -0.42636E+02  0.35541E+00  0.49542E+01 -0.43391E+01      982.00
  0.74950E+00  0.66323E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14026E+02  0.28685E+02 -0.42711E+02  0.33825E+00  0.49196E+01 -0.44786E+01      982.00
  0.77365E+00  0.66438E+02    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14077E+02  0.28703E+02 -0.42780E+02  0.32166E+00  0.48842E+01 -0.46150E+01      982.00
  0.79780E+00  0.66538E+02    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14123E+02  0.28716E+02 -0.42840E+02  0.30575E+00  0.48449E+01 -0.47469E+01      982.00
  0.82194E+00  0.66650E+02    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14169E+02  0.28737E+02 -0.42906E+02  0.29081E+00  0.48075E+01 -0.48750E+01      982.00
  0.84608E+00  0.66748E+02    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14211E+02  0.28753E+02 -0.42964E+02  0.27682E+00  0.47690E+01 -0.49988E+01      982.00
  0.87022E+00  0.66841E+02    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14248E+02  0.28770E+02 -0.43018E+02  0.26404E+00  0.47299E+01 -0.51185E+01      982.00
