  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.001   0.101   0.252   0.019   0.000   0.171
   0.025   7.000   0.001   0.106   0.245   0.015   0.000   0.176
   0.050   7.000   0.001   0.111   0.237   0.012   0.000   0.181
   0.075   6.000   0.000   0.115   0.230   0.010   0.000   0.187
   0.100   6.000   0.000   0.118   0.224   0.008   0.000   0.193
   0.125   7.000   0.000   0.122   0.218   0.007   0.000   0.201
   0.150   7.000   0.000   0.125   0.213   0.006   0.000   0.210
   0.175   7.000   0.000   0.129   0.208   0.005   0.000   0.219
   0.200   7.000   0.000   0.133   0.204   0.004   0.000   0.228
   0.225   7.000   0.000   0.136   0.200   0.003   0.000   0.238
   0.250   8.000   0.000   0.140   0.197   0.003   0.000   0.248
   0.275   8.000   0.000   0.144   0.194   0.002   0.000   0.257
   0.300   8.000   0.000   0.148   0.192   0.002   0.000   0.266
   0.325   8.000   0.000   0.152   0.190   0.002   0.000   0.275
   0.350   9.000   0.000   0.156   0.188   0.001   0.000   0.284
   0.375   9.000   0.000   0.159   0.187   0.001   0.000   0.292
   0.400   9.000   0.000   0.163   0.186   0.001   0.000   0.299
   0.425   9.000   0.000   0.166   0.185   0.001   0.000   0.306
   0.450   9.000   0.000   0.169   0.185   0.001   0.000   0.312
   0.475   9.000   0.000   0.172   0.184   0.000   0.000   0.319
   0.500   9.000   0.000   0.174   0.184   0.000   0.000   0.324
   0.525   9.000   0.000   0.177   0.184   0.000   0.000   0.330
   0.550   9.000   0.000   0.179   0.185   0.000   0.000   0.334
   0.575   9.000   0.000   0.182   0.185   0.000   0.000   0.339
   0.600   9.000   0.000   0.184   0.185   0.000   0.000   0.343
   0.625   9.000   0.000   0.186   0.185   0.000   0.000   0.347
   0.650   9.000   0.000   0.188   0.186   0.000   0.000   0.350
   0.675   9.000   0.000   0.189   0.186   0.000   0.000   0.354
   0.700   9.000   0.000   0.191   0.187   0.000   0.000   0.357
   0.725   9.000   0.000   0.192   0.187   0.000   0.000   0.360
   0.750   9.000   0.000   0.194   0.188   0.000   0.000   0.363
   0.775   9.000   0.000   0.195   0.188   0.000   0.000   0.365
   0.800   9.000   0.000   0.196   0.188   0.000   0.000   0.367
   0.825   9.000   0.000   0.198   0.189   0.000   0.000   0.370
   0.850   9.000   0.000   0.199   0.189   0.000   0.000   0.372
   0.875   9.000   0.000   0.200   0.190   0.000   0.000   0.373
   0.900   9.000   0.000   0.201   0.190   0.000   0.000   0.375
   0.925   9.000   0.000   0.202   0.190   0.000   0.000   0.377
   0.950   9.000   0.000   0.203   0.191   0.000   0.000   0.378
   0.975   9.000   0.000   0.204   0.191   0.000   0.000   0.380
   1.000   9.000   0.000   0.204   0.191   0.000   0.000   0.380
