  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.119   0.111   0.227
   0.025  25.000   0.119   0.112   0.228
   0.050  24.000   0.119   0.113   0.229
   0.075  23.000   0.118   0.113   0.228
   0.100  22.000   0.116   0.112   0.226
   0.125  21.000   0.114   0.111   0.224
   0.150  20.000   0.112   0.110   0.221
   0.175  21.000   0.110   0.108   0.218
   0.200  22.000   0.108   0.107   0.214
   0.225  22.000   0.106   0.105   0.210
   0.250  22.000   0.103   0.103   0.206
   0.275  23.000   0.101   0.100   0.201
   0.300  24.000   0.099   0.098   0.197
   0.325  25.000   0.097   0.097   0.193
   0.350  25.000   0.094   0.095   0.190
   0.375  26.000   0.092   0.094   0.187
   0.400  27.000   0.090   0.093   0.184
   0.425  28.000   0.087   0.092   0.181
   0.450  28.000   0.085   0.090   0.178
   0.475  28.000   0.083   0.089   0.174
   0.500  27.000   0.081   0.087   0.170
   0.525  27.000   0.079   0.085   0.166
   0.550  27.000   0.077   0.083   0.162
   0.575  27.000   0.075   0.081   0.158
   0.600  26.000   0.073   0.079   0.155
   0.625  28.000   0.072   0.077   0.151
   0.650  28.000   0.070   0.075   0.148
   0.675  28.000   0.069   0.074   0.145
   0.700  28.000   0.067   0.072   0.142
   0.725  29.000   0.066   0.071   0.139
   0.750  29.000   0.065   0.069   0.136
   0.775  29.000   0.064   0.068   0.134
   0.800  28.000   0.063   0.067   0.131
   0.825  28.000   0.062   0.066   0.129
   0.850  28.000   0.061   0.065   0.127
   0.875  28.000   0.060   0.064   0.125
   0.900  28.000   0.059   0.063   0.123
   0.925  28.000   0.059   0.062   0.122
   0.950  28.000   0.059   0.062   0.122
   0.975  28.000   0.059   0.062   0.122
   1.000  28.000   0.059   0.062   0.122
