  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.067   0.153   0.276   0.036   0.001   0.010
   0.025   4.000   0.066   0.147   0.280   0.035   0.001   0.011
   0.050   4.000   0.065   0.142   0.285   0.034   0.002   0.012
   0.075   4.000   0.065   0.138   0.291   0.033   0.002   0.013
   0.100   4.000   0.066   0.135   0.297   0.031   0.002   0.016
   0.125   4.000   0.066   0.132   0.303   0.029   0.002   0.018
   0.150   4.000   0.067   0.130   0.309   0.027   0.002   0.022
   0.175   4.000   0.067   0.128   0.314   0.025   0.003   0.026
   0.200   5.000   0.068   0.127   0.318   0.024   0.003   0.032
   0.225   5.000   0.068   0.127   0.322   0.022   0.003   0.037
   0.250   5.000   0.068   0.126   0.326   0.020   0.004   0.044
   0.275   5.000   0.068   0.126   0.328   0.019   0.004   0.052
   0.300   6.000   0.067   0.126   0.330   0.018   0.004   0.060
   0.325   6.000   0.066   0.126   0.331   0.016   0.005   0.069
   0.350   5.000   0.064   0.126   0.332   0.015   0.005   0.078
   0.375   5.000   0.063   0.125   0.331   0.014   0.005   0.088
   0.400   5.000   0.061   0.124   0.331   0.014   0.006   0.098
   0.425   5.000   0.060   0.122   0.330   0.013   0.006   0.109
   0.450   5.000   0.059   0.121   0.329   0.013   0.006   0.119
   0.475   5.000   0.057   0.120   0.329   0.013   0.006   0.130
   0.500   5.000   0.056   0.118   0.328   0.013   0.006   0.141
   0.525   6.000   0.055   0.117   0.327   0.013   0.006   0.153
   0.550   7.000   0.053   0.115   0.327   0.013   0.006   0.164
   0.575   7.000   0.052   0.114   0.326   0.013   0.006   0.175
   0.600   7.000   0.050   0.112   0.325   0.014   0.005   0.187
   0.625   7.000   0.049   0.111   0.323   0.014   0.005   0.198
   0.650   7.000   0.047   0.109   0.322   0.015   0.005   0.208
   0.675   7.000   0.046   0.107   0.321   0.015   0.005   0.219
   0.700   7.000   0.044   0.105   0.319   0.016   0.005   0.230
   0.725   8.000   0.043   0.104   0.317   0.016   0.005   0.240
   0.750   8.000   0.042   0.102   0.315   0.017   0.004   0.250
   0.775   8.000   0.040   0.100   0.313   0.017   0.004   0.259
   0.800   8.000   0.039   0.098   0.311   0.018   0.004   0.269
   0.825   8.000   0.038   0.096   0.309   0.018   0.004   0.278
   0.850   8.000   0.037   0.094   0.307   0.019   0.004   0.286
   0.875   8.000   0.036   0.093   0.305   0.019   0.003   0.295
   0.900   9.000   0.035   0.091   0.303   0.020   0.003   0.303
   0.925  10.000   0.034   0.089   0.301   0.021   0.003   0.311
   0.950  10.000   0.033   0.087   0.298   0.021   0.003   0.316
   0.975  10.000   0.032   0.085   0.295   0.022   0.003   0.321
   1.000  10.000   0.031   0.083   0.292   0.022   0.003   0.326
