  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.114   0.178   0.148   0.001   0.087
   0.025   6.000   0.000   0.116   0.174   0.149   0.001   0.087
   0.050   6.000   0.000   0.119   0.171   0.148   0.001   0.089
   0.075   6.000   0.000   0.124   0.167   0.148   0.001   0.092
   0.100   6.000   0.000   0.129   0.163   0.147   0.001   0.097
   0.125   6.000   0.000   0.134   0.159   0.146   0.001   0.101
   0.150   6.000   0.000   0.139   0.156   0.146   0.001   0.106
   0.175   6.000   0.000   0.143   0.153   0.147   0.000   0.110
   0.200   6.000   0.000   0.146   0.150   0.150   0.000   0.115
   0.225   6.000   0.000   0.149   0.149   0.153   0.000   0.119
   0.250   6.000   0.000   0.151   0.149   0.158   0.000   0.124
   0.275   6.000   0.000   0.154   0.149   0.163   0.000   0.128
   0.300   6.000   0.000   0.156   0.149   0.169   0.000   0.132
   0.325   6.000   0.000   0.158   0.150   0.175   0.000   0.136
   0.350   6.000   0.000   0.160   0.151   0.181   0.000   0.139
   0.375   6.000   0.000   0.161   0.153   0.188   0.001   0.141
   0.400   6.000   0.000   0.163   0.154   0.195   0.001   0.143
   0.425   6.000   0.000   0.164   0.156   0.202   0.001   0.143
   0.450   6.000   0.000   0.165   0.158   0.210   0.001   0.143
   0.475   6.000   0.000   0.166   0.160   0.217   0.001   0.143
   0.500   6.000   0.000   0.166   0.162   0.225   0.001   0.141
   0.525   6.000   0.000   0.167   0.163   0.234   0.001   0.139
   0.550   6.000   0.000   0.167   0.165   0.242   0.001   0.136
   0.575   6.000   0.000   0.167   0.167   0.251   0.001   0.133
   0.600   6.000   0.000   0.167   0.169   0.260   0.001   0.128
   0.625   6.000   0.000   0.167   0.171   0.269   0.001   0.123
   0.650   6.000   0.000   0.167   0.173   0.279   0.001   0.118
   0.675   6.000   0.000   0.167   0.175   0.289   0.001   0.111
   0.700   6.000   0.000   0.167   0.177   0.300   0.001   0.104
   0.725   6.000   0.000   0.166   0.179   0.311   0.001   0.096
   0.750   6.000   0.000   0.166   0.181   0.322   0.001   0.088
   0.775   5.000   0.000   0.165   0.183   0.334   0.001   0.079
   0.800   5.000   0.000   0.165   0.185   0.345   0.001   0.070
   0.825   4.000   0.000   0.165   0.187   0.357   0.001   0.060
   0.850   4.000   0.000   0.165   0.188   0.369   0.001   0.051
   0.875   4.000   0.000   0.165   0.190   0.381   0.001   0.041
   0.900   3.000   0.000   0.165   0.191   0.393   0.001   0.033
   0.925   3.000   0.000   0.165   0.192   0.403   0.001   0.025
   0.950   3.000   0.000   0.166   0.192   0.413   0.001   0.018
   0.975   3.000   0.000   0.165   0.191   0.420   0.002   0.013
   1.000   3.000   0.000   0.164   0.190   0.426   0.002   0.010
