  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.131   0.134   0.266
   0.025  19.000   0.132   0.134   0.267
   0.050  19.000   0.134   0.136   0.271
   0.075  20.000   0.137   0.140   0.279
   0.100  20.000   0.140   0.144   0.286
   0.125  20.000   0.141   0.146   0.290
   0.150  21.000   0.141   0.147   0.291
   0.175  21.000   0.139   0.147   0.290
   0.200  21.000   0.137   0.146   0.287
   0.225  22.000   0.135   0.144   0.283
   0.250  22.000   0.133   0.142   0.279
   0.275  23.000   0.130   0.140   0.273
   0.300  23.000   0.127   0.137   0.267
   0.325  23.000   0.123   0.133   0.261
   0.350  23.000   0.120   0.130   0.255
   0.375  23.000   0.117   0.127   0.248
   0.400  22.000   0.114   0.124   0.242
   0.425  22.000   0.111   0.120   0.235
   0.450  22.000   0.108   0.117   0.229
   0.475  22.000   0.105   0.114   0.223
   0.500  21.000   0.102   0.111   0.217
   0.525  21.000   0.100   0.108   0.212
   0.550  21.000   0.097   0.106   0.206
   0.575  21.000   0.095   0.103   0.202
   0.600  21.000   0.093   0.101   0.197
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.093   0.181
   0.725  20.000   0.084   0.091   0.178
   0.750  20.000   0.083   0.090   0.175
   0.775  20.000   0.081   0.088   0.172
   0.800  20.000   0.080   0.087   0.170
   0.825  20.000   0.079   0.085   0.167
   0.850  20.000   0.078   0.084   0.165
   0.875  19.000   0.077   0.083   0.163
   0.900  19.000   0.077   0.083   0.163
   0.925  19.000   0.077   0.083   0.163
   0.950  19.000   0.077   0.083   0.163
   0.975  19.000   0.077   0.083   0.163
   1.000  19.000   0.077   0.083   0.163
