  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  13.000   0.000   0.008   0.000   0.000   0.074   0.018   0.332
   0.025  13.000   0.000   0.008   0.000   0.000   0.076   0.019   0.323
   0.050  13.000   0.000   0.007   0.000   0.000   0.078   0.021   0.314
   0.075  13.000   0.000   0.006   0.000   0.000   0.080   0.022   0.306
   0.100  13.000   0.000   0.005   0.000   0.000   0.080   0.024   0.302
   0.125  13.000   0.000   0.005   0.000   0.000   0.080   0.026   0.300
   0.150  13.000   0.000   0.004   0.000   0.000   0.080   0.028   0.301
   0.175  12.000   0.000   0.004   0.000   0.000   0.080   0.030   0.304
   0.200  11.000   0.000   0.004   0.000   0.000   0.080   0.032   0.308
   0.225  11.000   0.000   0.004   0.000   0.000   0.081   0.034   0.313
   0.250  11.000   0.000   0.004   0.000   0.000   0.082   0.037   0.319
   0.275  12.000   0.000   0.005   0.000   0.000   0.084   0.039   0.326
   0.300  11.000   0.000   0.005   0.000   0.000   0.086   0.042   0.333
   0.325  11.000   0.000   0.006   0.000   0.000   0.088   0.044   0.340
   0.350  11.000   0.000   0.006   0.000   0.000   0.090   0.047   0.348
   0.375  11.000   0.000   0.007   0.000   0.000   0.092   0.049   0.354
   0.400  11.000   0.000   0.008   0.000   0.000   0.094   0.052   0.361
   0.425  11.000   0.001   0.009   0.000   0.000   0.097   0.055   0.367
   0.450  11.000   0.001   0.010   0.000   0.000   0.099   0.058   0.373
   0.475  11.000   0.001   0.011   0.000   0.000   0.101   0.060   0.379
   0.500  11.000   0.001   0.011   0.000   0.000   0.104   0.063   0.384
   0.525  11.000   0.001   0.012   0.000   0.000   0.106   0.066   0.388
   0.550  11.000   0.001   0.013   0.000   0.000   0.108   0.069   0.392
   0.575  11.000   0.001   0.014   0.000   0.000   0.110   0.071   0.396
   0.600  11.000   0.002   0.015   0.000   0.000   0.112   0.074   0.399
   0.625  11.000   0.002   0.016   0.000   0.000   0.114   0.076   0.402
   0.650  11.000   0.002   0.017   0.000   0.000   0.116   0.078   0.404
   0.675  11.000   0.002   0.018   0.000   0.000   0.118   0.081   0.406
   0.700  11.000   0.002   0.019   0.000   0.000   0.120   0.083   0.408
   0.725  11.000   0.003   0.020   0.000   0.000   0.121   0.085   0.409
   0.750  11.000   0.003   0.021   0.000   0.000   0.123   0.087   0.411
   0.775  11.000   0.003   0.022   0.000   0.000   0.124   0.089   0.412
   0.800  11.000   0.004   0.023   0.000   0.000   0.126   0.091   0.412
   0.825  11.000   0.004   0.024   0.000   0.000   0.127   0.093   0.413
   0.850  11.000   0.004   0.025   0.000   0.000   0.129   0.094   0.413
   0.875  11.000   0.004   0.026   0.000   0.000   0.130   0.096   0.413
   0.900  11.000   0.005   0.027   0.000   0.000   0.132   0.097   0.414
   0.925  11.000   0.005   0.027   0.000   0.000   0.133   0.099   0.414
   0.950  11.000   0.005   0.028   0.000   0.000   0.134   0.100   0.411
   0.975  11.000   0.005   0.029   0.000   0.000   0.134   0.100   0.408
   1.000  11.000   0.006   0.030   0.000   0.000   0.135   0.101   0.406
