  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.126   0.136   0.266
   0.025  24.000   0.128   0.138   0.270
   0.050  26.000   0.130   0.139   0.273
   0.075  25.000   0.131   0.139   0.274
   0.100  23.000   0.132   0.138   0.273
   0.125  24.000   0.132   0.136   0.270
   0.150  23.000   0.132   0.134   0.267
   0.175  21.000   0.131   0.134   0.266
   0.200  21.000   0.130   0.134   0.265
   0.225  21.000   0.128   0.134   0.264
   0.250  21.000   0.126   0.133   0.262
   0.275  21.000   0.123   0.131   0.258
   0.300  21.000   0.120   0.129   0.252
   0.325  22.000   0.117   0.126   0.246
   0.350  22.000   0.113   0.123   0.240
   0.375  22.000   0.110   0.119   0.233
   0.400  22.000   0.107   0.116   0.226
   0.425  21.000   0.103   0.112   0.220
   0.450  21.000   0.100   0.109   0.213
   0.475  21.000   0.097   0.106   0.207
   0.500  21.000   0.095   0.103   0.201
   0.525  21.000   0.092   0.100   0.196
   0.550  21.000   0.090   0.098   0.191
   0.575  21.000   0.088   0.095   0.187
   0.600  21.000   0.086   0.093   0.183
   0.625  21.000   0.085   0.092   0.179
   0.650  20.000   0.083   0.090   0.176
   0.675  19.000   0.082   0.088   0.173
   0.700  20.000   0.081   0.087   0.171
   0.725  20.000   0.080   0.086   0.169
   0.750  19.000   0.080   0.085   0.167
   0.775  19.000   0.079   0.084   0.165
   0.800  19.000   0.078   0.083   0.164
   0.825  19.000   0.078   0.082   0.162
   0.850  19.000   0.078   0.082   0.161
   0.875  19.000   0.077   0.081   0.160
   0.900  19.000   0.077   0.081   0.159
   0.925  19.000   0.078   0.081   0.160
   0.950  19.000   0.078   0.082   0.161
   0.975  19.000   0.079   0.082   0.162
   1.000  19.000   0.079   0.082   0.163
