          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.57768E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14853E+02  0.22547E+02 -0.37401E+02  0.43611E+01 -0.53994E+01  0.53166E+00      982.00
  0.24279E-01  0.57554E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14886E+02  0.22396E+02 -0.37282E+02  0.43371E+01 -0.53576E+01  0.30097E+00      982.00
  0.48570E-01  0.57413E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15009E+02  0.22202E+02 -0.37211E+02  0.43152E+01 -0.53563E+01  0.93649E-01      982.00
  0.72875E-01  0.57371E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15257E+02  0.21946E+02 -0.37203E+02  0.42848E+01 -0.54340E+01 -0.76634E-01      982.00
  0.97193E-01  0.57430E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15605E+02  0.21652E+02 -0.37257E+02  0.42130E+01 -0.56052E+01 -0.20515E+00      982.00
  0.12152E+00  0.57574E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16099E+02  0.21257E+02 -0.37357E+02  0.41313E+01 -0.58732E+01 -0.28164E+00      982.00
  0.14585E+00  0.57761E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16695E+02  0.20774E+02 -0.37469E+02  0.40031E+01 -0.62371E+01 -0.29770E+00      982.00
  0.17018E+00  0.57909E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17281E+02  0.20268E+02 -0.37548E+02  0.38481E+01 -0.65788E+01 -0.32100E+00      982.00
  0.19449E+00  0.57960E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17751E+02  0.19823E+02 -0.37574E+02  0.37023E+01 -0.67806E+01 -0.40906E+00      982.00
  0.21880E+00  0.57931E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18066E+02  0.19503E+02 -0.37569E+02  0.36021E+01 -0.68011E+01 -0.58402E+00      982.00
