  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.106   0.110   0.217
   0.025  22.000   0.107   0.110   0.218
   0.050  22.000   0.107   0.110   0.218
   0.075  22.000   0.107   0.110   0.217
   0.100  23.000   0.106   0.109   0.216
   0.125  24.000   0.105   0.107   0.213
   0.150  23.000   0.103   0.105   0.209
   0.175  22.000   0.102   0.103   0.205
   0.200  22.000   0.099   0.100   0.200
   0.225  22.000   0.097   0.097   0.194
   0.250  22.000   0.095   0.094   0.189
   0.275  22.000   0.092   0.091   0.183
   0.300  22.000   0.090   0.089   0.178
   0.325  22.000   0.088   0.087   0.174
   0.350  23.000   0.086   0.085   0.171
   0.375  23.000   0.085   0.084   0.169
   0.400  21.000   0.084   0.084   0.168
   0.425  21.000   0.082   0.084   0.167
   0.450  21.000   0.081   0.084   0.166
   0.475  21.000   0.080   0.084   0.166
   0.500  19.000   0.078   0.084   0.165
   0.525  19.000   0.078   0.084   0.164
   0.550  14.000   0.078   0.084   0.165
   0.575  19.000   0.081   0.087   0.171
   0.600  20.000   0.084   0.091   0.177
   0.625  21.000   0.087   0.094   0.183
   0.650  21.000   0.089   0.096   0.187
   0.675  21.000   0.090   0.097   0.190
   0.700  22.000   0.091   0.098   0.192
   0.725  21.000   0.091   0.099   0.193
   0.750  21.000   0.091   0.099   0.193
   0.775  22.000   0.091   0.098   0.192
   0.800  21.000   0.090   0.098   0.191
   0.825  21.000   0.090   0.097   0.190
   0.850  21.000   0.089   0.097   0.189
   0.875  19.000   0.088   0.096   0.187
   0.900  19.000   0.088   0.095   0.185
   0.925  19.000   0.087   0.094   0.184
   0.950  19.000   0.086   0.093   0.182
   0.975  20.000   0.086   0.092   0.180
   1.000  20.000   0.085   0.091   0.179
