  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.117   0.118   0.235
   0.025  26.000   0.118   0.119   0.238
   0.050  25.000   0.118   0.120   0.239
   0.075  26.000   0.118   0.121   0.241
   0.100  29.000   0.119   0.122   0.241
   0.125  28.000   0.118   0.122   0.242
   0.150  27.000   0.117   0.122   0.241
   0.175  28.000   0.115   0.121   0.239
   0.200  28.000   0.113   0.120   0.235
   0.225  28.000   0.110   0.118   0.231
   0.250  27.000   0.107   0.115   0.226
   0.275  27.000   0.104   0.112   0.220
   0.300  27.000   0.101   0.109   0.214
   0.325  27.000   0.098   0.106   0.207
   0.350  27.000   0.095   0.103   0.201
   0.375  28.000   0.092   0.100   0.195
   0.400  28.000   0.089   0.097   0.189
   0.425  28.000   0.087   0.094   0.183
   0.450  27.000   0.084   0.091   0.178
   0.475  27.000   0.082   0.088   0.173
   0.500  27.000   0.079   0.086   0.168
   0.525  27.000   0.077   0.084   0.163
   0.550  27.000   0.075   0.081   0.159
   0.575  27.000   0.073   0.079   0.155
   0.600  28.000   0.072   0.077   0.152
   0.625  27.000   0.070   0.076   0.148
   0.650  28.000   0.069   0.074   0.145
   0.675  28.000   0.067   0.072   0.142
   0.700  28.000   0.066   0.071   0.139
   0.725  28.000   0.065   0.070   0.137
   0.750  28.000   0.064   0.068   0.134
   0.775  28.000   0.062   0.067   0.132
   0.800  28.000   0.061   0.066   0.130
   0.825  28.000   0.061   0.065   0.128
   0.850  28.000   0.060   0.064   0.126
   0.875  28.000   0.059   0.063   0.124
   0.900  28.000   0.058   0.062   0.122
   0.925  28.000   0.057   0.062   0.121
   0.950  28.000   0.057   0.062   0.121
   0.975  28.000   0.057   0.062   0.121
   1.000  28.000   0.057   0.062   0.121
