  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.132   0.136   0.270
   0.025  24.000   0.133   0.136   0.270
   0.050  24.000   0.134   0.135   0.270
   0.075  21.000   0.134   0.134   0.269
   0.100  21.000   0.134   0.134   0.267
   0.125  21.000   0.133   0.133   0.266
   0.150  23.000   0.131   0.132   0.263
   0.175  23.000   0.129   0.131   0.261
   0.200  23.000   0.127   0.130   0.258
   0.225  21.000   0.125   0.129   0.255
   0.250  21.000   0.122   0.127   0.251
   0.275  21.000   0.120   0.125   0.247
   0.300  21.000   0.117   0.123   0.243
   0.325  21.000   0.115   0.121   0.239
   0.350  21.000   0.112   0.119   0.234
   0.375  21.000   0.110   0.117   0.230
   0.400  23.000   0.107   0.115   0.226
   0.425  23.000   0.105   0.113   0.221
   0.450  23.000   0.103   0.111   0.217
   0.475  23.000   0.100   0.109   0.213
   0.500  23.000   0.098   0.107   0.208
   0.525  22.000   0.096   0.105   0.205
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.093   0.101   0.197
   0.600  21.000   0.091   0.099   0.194
   0.625  21.000   0.090   0.098   0.191
   0.650  21.000   0.088   0.096   0.188
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.094   0.183
   0.725  21.000   0.085   0.092   0.180
   0.750  21.000   0.084   0.091   0.178
   0.775  21.000   0.083   0.090   0.176
   0.800  21.000   0.082   0.089   0.174
   0.825  21.000   0.081   0.088   0.171
   0.850  22.000   0.080   0.087   0.169
   0.875  22.000   0.079   0.086   0.168
   0.900  23.000   0.078   0.085   0.166
   0.925  23.000   0.077   0.084   0.164
   0.950  23.000   0.077   0.083   0.162
   0.975  23.000   0.076   0.082   0.161
   1.000  23.000   0.075   0.081   0.159
