  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.001   0.075   0.210   0.000   0.000   0.175
   0.025   8.000   0.001   0.071   0.212   0.000   0.000   0.177
   0.050   8.000   0.001   0.067   0.215   0.000   0.000   0.179
   0.075   8.000   0.001   0.063   0.218   0.000   0.000   0.181
   0.100   8.000   0.001   0.059   0.222   0.000   0.000   0.183
   0.125   8.000   0.001   0.055   0.226   0.000   0.000   0.186
   0.150   8.000   0.001   0.051   0.230   0.000   0.000   0.190
   0.175   8.000   0.002   0.048   0.234   0.000   0.000   0.195
   0.200   8.000   0.002   0.044   0.239   0.000   0.000   0.201
   0.225   8.000   0.002   0.040   0.243   0.000   0.000   0.207
   0.250   8.000   0.002   0.036   0.248   0.000   0.000   0.214
   0.275   8.000   0.003   0.032   0.252   0.000   0.000   0.221
   0.300   8.000   0.003   0.028   0.257   0.000   0.000   0.228
   0.325   8.000   0.004   0.024   0.262   0.000   0.000   0.236
   0.350   8.000   0.004   0.020   0.266   0.000   0.000   0.244
   0.375   8.000   0.005   0.016   0.271   0.000   0.000   0.252
   0.400   7.000   0.006   0.012   0.275   0.000   0.000   0.259
   0.425   7.000   0.008   0.009   0.279   0.000   0.000   0.266
   0.450   7.000   0.009   0.006   0.282   0.000   0.000   0.273
   0.475   7.000   0.011   0.004   0.284   0.000   0.000   0.279
   0.500   7.000   0.013   0.003   0.286   0.000   0.000   0.285
   0.525   8.000   0.016   0.002   0.287   0.000   0.000   0.290
   0.550   8.000   0.019   0.001   0.287   0.000   0.000   0.295
   0.575   8.000   0.022   0.001   0.286   0.000   0.000   0.299
   0.600   8.000   0.026   0.000   0.285   0.000   0.000   0.303
   0.625   8.000   0.030   0.000   0.284   0.000   0.000   0.307
   0.650   8.000   0.034   0.000   0.282   0.000   0.000   0.310
   0.675   8.000   0.039   0.000   0.280   0.000   0.000   0.314
   0.700   7.000   0.043   0.000   0.278   0.000   0.000   0.317
   0.725   6.000   0.048   0.000   0.275   0.000   0.000   0.319
   0.750   6.000   0.053   0.000   0.273   0.000   0.000   0.322
   0.775   6.000   0.057   0.000   0.270   0.000   0.000   0.324
   0.800   6.000   0.062   0.000   0.267   0.000   0.000   0.327
   0.825   6.000   0.067   0.000   0.264   0.000   0.000   0.329
   0.850   6.000   0.072   0.000   0.261   0.000   0.000   0.331
   0.875   6.000   0.076   0.000   0.259   0.000   0.000   0.333
   0.900   6.000   0.081   0.000   0.256   0.000   0.000   0.335
   0.925   6.000   0.085   0.000   0.253   0.000   0.000   0.337
   0.950   7.000   0.090   0.000   0.250   0.000   0.000   0.338
   0.975   7.000   0.094   0.000   0.248   0.000   0.000   0.340
   1.000   7.000   0.098   0.000   0.245   0.000   0.000   0.342
