  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.186   0.020   0.096   0.000   0.000   0.179
   0.025   8.000   0.181   0.019   0.094   0.000   0.000   0.177
   0.050   8.000   0.176   0.019   0.092   0.000   0.000   0.177
   0.075   8.000   0.172   0.018   0.090   0.000   0.000   0.178
   0.100   8.000   0.168   0.018   0.089   0.000   0.000   0.179
   0.125   8.000   0.166   0.017   0.087   0.000   0.000   0.182
   0.150   8.000   0.164   0.017   0.087   0.000   0.000   0.186
   0.175   8.000   0.162   0.017   0.086   0.000   0.000   0.190
   0.200   8.000   0.162   0.017   0.086   0.000   0.000   0.196
   0.225   8.000   0.161   0.016   0.086   0.000   0.000   0.201
   0.250   8.000   0.162   0.016   0.086   0.000   0.000   0.208
   0.275   8.000   0.162   0.016   0.087   0.000   0.000   0.214
   0.300   8.000   0.164   0.016   0.088   0.000   0.000   0.221
   0.325   8.000   0.165   0.016   0.089   0.000   0.000   0.229
   0.350   8.000   0.167   0.016   0.091   0.000   0.000   0.236
   0.375   8.000   0.168   0.016   0.093   0.000   0.000   0.243
   0.400   8.000   0.170   0.016   0.095   0.000   0.000   0.250
   0.425   8.000   0.172   0.016   0.097   0.000   0.000   0.257
   0.450   8.000   0.174   0.015   0.099   0.000   0.000   0.263
   0.475   8.000   0.176   0.015   0.101   0.000   0.000   0.270
   0.500   8.000   0.178   0.015   0.104   0.000   0.000   0.276
   0.525   8.000   0.179   0.015   0.106   0.000   0.000   0.282
   0.550   8.000   0.181   0.014   0.109   0.000   0.000   0.287
   0.575   8.000   0.182   0.014   0.112   0.000   0.000   0.292
   0.600   8.000   0.184   0.014   0.114   0.000   0.000   0.297
   0.625   8.000   0.185   0.013   0.117   0.000   0.000   0.301
   0.650   8.000   0.186   0.013   0.120   0.000   0.000   0.306
   0.675   8.000   0.187   0.012   0.122   0.000   0.000   0.310
   0.700   8.000   0.188   0.012   0.125   0.000   0.000   0.313
   0.725   8.000   0.188   0.012   0.127   0.000   0.000   0.317
   0.750   8.000   0.189   0.011   0.130   0.000   0.000   0.320
   0.775   8.000   0.189   0.011   0.132   0.000   0.000   0.323
   0.800   8.000   0.189   0.010   0.135   0.000   0.000   0.326
   0.825   8.000   0.190   0.010   0.137   0.000   0.000   0.329
   0.850   8.000   0.190   0.010   0.139   0.000   0.000   0.332
   0.875   7.000   0.190   0.009   0.142   0.000   0.000   0.334
   0.900   7.000   0.190   0.009   0.144   0.000   0.000   0.336
   0.925   7.000   0.190   0.009   0.146   0.000   0.000   0.338
   0.950   7.000   0.190   0.008   0.148   0.000   0.000   0.340
   0.975   7.000   0.189   0.008   0.150   0.000   0.000   0.342
   1.000   7.000   0.188   0.008   0.152   0.000   0.000   0.342
