  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.028   0.226   0.000   0.215   0.033   0.047
   0.025   6.000   0.025   0.225   0.000   0.218   0.034   0.044
   0.050   6.000   0.022   0.224   0.000   0.223   0.035   0.040
   0.075   6.000   0.019   0.225   0.000   0.227   0.037   0.038
   0.100   6.000   0.016   0.226   0.000   0.233   0.040   0.035
   0.125   6.000   0.014   0.227   0.000   0.239   0.043   0.032
   0.150   5.000   0.012   0.229   0.000   0.245   0.046   0.030
   0.175   5.000   0.010   0.232   0.000   0.253   0.050   0.027
   0.200   3.000   0.008   0.235   0.000   0.261   0.054   0.025
   0.225   3.000   0.006   0.239   0.000   0.270   0.059   0.022
   0.250   3.000   0.005   0.243   0.000   0.280   0.063   0.020
   0.275   3.000   0.004   0.247   0.000   0.290   0.067   0.017
   0.300   3.000   0.003   0.250   0.000   0.300   0.072   0.015
   0.325   3.000   0.002   0.254   0.000   0.310   0.076   0.012
   0.350   3.000   0.001   0.257   0.000   0.319   0.079   0.011
   0.375   3.000   0.000   0.258   0.001   0.328   0.082   0.010
   0.400   3.000   0.000   0.258   0.002   0.335   0.084   0.010
   0.425   3.000   0.000   0.254   0.004   0.340   0.084   0.012
   0.450   3.000   0.000   0.249   0.007   0.343   0.082   0.016
   0.475   3.000   0.000   0.241   0.011   0.346   0.079   0.020
   0.500   3.000   0.000   0.232   0.014   0.347   0.075   0.026
   0.525   3.000   0.000   0.224   0.017   0.348   0.071   0.032
   0.550   5.000   0.000   0.215   0.020   0.348   0.066   0.039
   0.575   5.000   0.000   0.208   0.023   0.349   0.062   0.047
   0.600   5.000   0.000   0.200   0.025   0.349   0.058   0.055
   0.625   5.000   0.000   0.193   0.027   0.349   0.054   0.064
   0.650   6.000   0.000   0.185   0.029   0.345   0.050   0.073
   0.675   6.000   0.000   0.177   0.030   0.338   0.046   0.079
   0.700   6.000   0.000   0.170   0.031   0.332   0.042   0.082
   0.725   6.000   0.000   0.165   0.031   0.326   0.039   0.084
   0.750   6.000   0.000   0.160   0.033   0.322   0.037   0.086
   0.775   6.000   0.000   0.157   0.034   0.320   0.035   0.088
   0.800   6.000   0.000   0.154   0.035   0.318   0.034   0.089
   0.825   6.000   0.000   0.152   0.036   0.317   0.032   0.092
   0.850   6.000   0.000   0.150   0.037   0.317   0.031   0.094
   0.875   6.000   0.000   0.148   0.037   0.317   0.030   0.097
   0.900   6.000   0.000   0.146   0.038   0.318   0.028   0.101
   0.925   6.000   0.000   0.144   0.038   0.318   0.027   0.106
   0.950   6.000   0.000   0.143   0.038   0.319   0.026   0.110
   0.975   7.000   0.000   0.141   0.038   0.319   0.025   0.116
   1.000   7.000   0.000   0.139   0.038   0.320   0.024   0.121
