  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.132   0.134   0.267
   0.025  26.000   0.134   0.137   0.272
   0.050  24.000   0.136   0.138   0.275
   0.075  24.000   0.137   0.139   0.277
   0.100  24.000   0.137   0.139   0.276
   0.125  23.000   0.137   0.138   0.275
   0.150  21.000   0.137   0.137   0.275
   0.175  22.000   0.137   0.138   0.276
   0.200  23.000   0.136   0.139   0.276
   0.225  23.000   0.135   0.139   0.275
   0.250  22.000   0.132   0.138   0.273
   0.275  22.000   0.130   0.136   0.269
   0.300  22.000   0.127   0.134   0.264
   0.325  22.000   0.123   0.131   0.258
   0.350  22.000   0.120   0.129   0.252
   0.375  22.000   0.117   0.125   0.246
   0.400  23.000   0.113   0.122   0.239
   0.425  23.000   0.110   0.119   0.233
   0.450  23.000   0.107   0.116   0.227
   0.475  22.000   0.104   0.113   0.220
   0.500  22.000   0.101   0.110   0.215
   0.525  22.000   0.099   0.107   0.209
   0.550  22.000   0.096   0.104   0.204
   0.575  21.000   0.094   0.102   0.199
   0.600  20.000   0.092   0.100   0.195
   0.625  20.000   0.090   0.098   0.191
   0.650  20.000   0.088   0.096   0.187
   0.675  20.000   0.086   0.094   0.183
   0.700  20.000   0.085   0.092   0.180
   0.725  20.000   0.083   0.090   0.176
   0.750  20.000   0.082   0.089   0.173
   0.775  20.000   0.081   0.087   0.171
   0.800  20.000   0.079   0.086   0.168
   0.825  19.000   0.078   0.085   0.166
   0.850  19.000   0.077   0.084   0.163
   0.875  19.000   0.077   0.084   0.164
   0.900  19.000   0.077   0.084   0.164
   0.925  19.000   0.077   0.084   0.164
   0.950  19.000   0.077   0.084   0.164
   0.975  19.000   0.078   0.084   0.164
   1.000  19.000   0.078   0.084   0.164
