TEXTURE AT STRAIN =    0.7000
   1.843   2.339   0.218  <-- length of phase ellipsoid axes
  166.95    1.87 -119.23  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
  138.22   48.88 -137.33   0.0003500
